# El	 r	 phi_matrix_elements_list	 d2E01dphi2_list
63192410.14671489	0.49237288135593216	5296856.974709406	2428042.4692924023
63192410.14671489	0.5076271186440677	5296491.248869049	2181027.4299889803
63192410.14671489	0.5228813559322034	5296174.507916838	1953427.3944934607
63192410.14671489	0.538135593220339	5295904.565714798	1744177.6501998901
63192410.14671489	0.5533898305084746	5295679.015809016	1552242.6169310808
63192410.14671489	0.5686440677966101	5295495.286936104	1376608.5047450066
63192410.14671489	0.5838983050847457	5295350.690547974	1216296.9826104045
63192410.14671489	0.5991525423728814	5295242.46125991	1070358.7979580164
63192410.14671489	0.614406779661017	5295167.791056538	937889.1097990274
63192410.14671489	0.6296610169491526	5295123.858014981	818001.6288894415
63192410.14671489	0.6449152542372881	5295107.8502328135	709864.0624332726
63192410.14671489	0.6601694915254237	5295116.985578019	612660.4086622596
63192410.14671489	0.6754237288135593	5295148.527813065	525624.9309275448
63192410.14671489	0.690677966101695	5295199.799583768	448012.259853065
63192410.14671489	0.7059322033898305	5295268.192707461	379120.4218226969
63192410.14671489	0.7211864406779661	5295351.176144404	318281.821761027
63192410.14671489	0.7364406779661017	5295446.301988897	264847.7772064954
63192410.14671489	0.7516949152542373	5295551.209776149	218208.69496749341
63192410.14671489	0.7669491525423728	5295663.629363032	177786.80835085362
63192410.14671489	0.7822033898305085	5295781.382607265	143029.0240425095
63192410.14671489	0.7974576271186441	5295902.3840412395	113408.54264154285
63192410.14671489	0.8127118644067797	5296024.640709397	88429.72531411424
63192410.14671489	0.8279661016949152	5296146.251315848	67618.94481774047
63192410.14671489	0.8432203389830508	5296265.404808578	50520.262100901455
63192410.14671489	0.8584745762711864	5296380.378508489	36710.492343688384
63192410.14671489	0.873728813559322	5296489.535876767	25784.4412267711
63192410.14671489	0.8889830508474577	5296591.323999635	17357.183684619144
63192410.14671489	0.9042372881355932	5296684.270858562	11062.153514845297
63192410.14671489	0.9194915254237288	5296766.98244303	6560.923846672755
63192410.14671489	0.9347457627118644	5296838.139754976	3516.3798389669973
63192410.14671489	0.95	5296896.495745128	1628.491102169617
71041541.62669612	0.05	6083472.927950436	9399703.171807766
71041541.62669612	0.06525423728813559	6085568.815935594	9138068.163576603
71041541.62669612	0.0805084745762712	6087893.666783912	8830215.202382565
71041541.62669612	0.09576271186440678	6090317.323512128	8487108.008542538
71041541.62669612	0.11101694915254237	6092738.355729594	8118785.963947296
71041541.62669612	0.12627118644067797	6095085.188426574	7734060.430577278
71041541.62669612	0.14152542372881355	6097312.454966363	7340354.074213028
71041541.62669612	0.15677966101694915	6099395.48852432	6943786.682975292
71041541.62669612	0.17203389830508475	6101324.732605521	6549292.490556717
71041541.62669612	0.18728813559322033	6103100.91954642	6160747.486544132
71041541.62669612	0.2025423728813559	6104731.282421597	5781141.460948467
71041541.62669612	0.21779661016949153	6106226.764606928	5412719.046378136
71041541.62669612	0.2330508474576271	6107600.067811249	5057120.22468853
71041541.62669612	0.24830508474576268	6108864.35132204	4715487.497017384
71041541.62669612	0.2635593220338983	6110032.410878109	4388556.677260399
71041541.62669612	0.2788135593220339	6111116.196692954	4076761.761117935
71041541.62669612	0.29406779661016946	6112126.562914833	3780279.807119608
71041541.62669612	0.30932203389830504	6113073.169494124	3499098.1988544464
71041541.62669612	0.32457627118644067	6113964.480368499	3233056.1056439877
71041541.62669612	0.33983050847457624	6114807.819247774	2981880.655788183
71041541.62669612	0.3550847457627118	6115609.456962859	2745215.544988632
71041541.62669612	0.37033898305084745	6116374.713345226	2522633.903251648
71041541.62669612	0.385593220338983	6117108.062853122	2313683.3483988047
71041541.62669612	0.4008474576271186	6117813.237410265	2117866.9609463215
71041541.62669612	0.4161016949152542	6118493.322756369	1934667.0004056692
71041541.62669612	0.4313559322033898	6119150.846453864	1763571.927621007
71041541.62669612	0.4466101694915254	6119787.856867283	1604049.3771278858
71041541.62669612	0.46186440677966095	6120405.993147917	1455579.3561145067
71041541.62669612	0.4771186440677966	6121006.546670823	1317636.0713369846
71041541.62669612	0.49237288135593216	6121590.514590764	1189708.3571898937
71041541.62669612	0.5076271186440677	6122158.646276925	1071297.5102003217
71041541.62669612	0.5228813559322034	6122711.483404803	961913.8277230859
71041541.62669612	0.538135593220339	6123249.394454322	861069.307215631
71041541.62669612	0.5533898305084746	6123772.604312503	768308.1366120577
71041541.62669612	0.5686440677966101	6124281.219614023	683177.7213115692
71041541.62669612	0.5838983050847457	6124775.250385644	605235.7477280498
71041541.62669612	0.5991525423728814	6125254.628495387	534071.2405726314
71041541.62669612	0.614406779661017	6125719.223344298	469265.2792365253
71041541.62669612	0.6296610169491526	6126168.855183085	410438.6164191067
71041541.62669612	0.6449152542372881	6126603.306384862	357204.12487378716
71041541.62669612	0.6601694915254237	6127022.330960358	309200.4876115322
71041541.62669612	0.6754237288135593	6127425.662563338	266076.4485593438
71041541.62669612	0.690677966101695	6127813.021199305	227502.0202022195
71041541.62669612	0.7059322033898305	6128184.118820946	193150.49689225852
71041541.62669612	0.7211864406779661	6128538.663969163	162710.82468053699
71041541.62669612	0.7364406779661017	6128876.365595117	135888.3023197055
71041541.62669612	0.7516949152542373	6129196.936181364	112399.42583911121
71041541.62669612	0.7669491525423728	6129500.094262419	91967.78595258296
71041541.62669612	0.7822033898305085	6129785.566432449	74339.2233632356
71041541.62669612	0.7974576271186441	6130053.088914632	59263.556839924306
71041541.62669612	0.8127118644067797	6130302.408757139	46497.52142762393
71041541.62669612	0.8279661016949152	6130533.284711662	35814.988543974236
71041541.62669612	0.8432203389830508	6130745.4878424145	26996.064019048586
71041541.62669612	0.8584745762711864	6130938.801907304	19837.22045134753
71041541.62669612	0.873728813559322	6131113.023547093	14137.478016861714
71041541.62669612	0.8889830508474577	6131267.962313562	9705.68552455632
71041541.62669612	0.9042372881355932	6131403.440563259	6365.520465079695
71041541.62669612	0.9194915254237288	6131519.293240046	3942.9419427884277
71041541.62669612	0.9347457627118644	6131615.367565945	2264.413159885211
71041541.62669612	0.95	6131691.522657811	1183.8135086361435
79865614.00301269	0.05	7020856.872434693	5144866.837143421
79865614.00301269	0.06525423728813559	7023346.25445687	4937939.024159908
79865614.00301269	0.0805084745762712	7026215.850250546	4693408.605289698
79865614.00301269	0.09576271186440678	7029336.7919999	4421238.610274076
79865614.00301269	0.11101694915254237	7032596.112452761	4131210.4036518335
79865614.00301269	0.12627118644067797	7035901.546406682	3832179.6073668003
79865614.00301269	0.14152542372881355	7039182.229384318	3531653.4705218077
79865614.00301269	0.15677966101694915	7042386.882252321	3235655.866117835
79865614.00301269	0.17203389830508475	7045480.785093025	2948780.098730564
79865614.00301269	0.18728813559322033	7048442.427455153	2674342.9654963017
79865614.00301269	0.2025423728813559	7051260.349949185	2414606.5386098027
79865614.00301269	0.21779661016949153	7053930.422147394	2170964.704098761
79865614.00301269	0.2330508474576271	7056453.631647933	1944121.7502763271
79865614.00301269	0.24830508474576268	7058834.365083971	1734281.6806707382
79865614.00301269	0.2635593220338983	7061079.1180287525	1541254.1335152686
79865614.00301269	0.2788135593220339	7063195.556756035	1364576.1212598681
79865614.00301269	0.29406779661016946	7065191.856722404	1203592.5930461437
79865614.00301269	0.30932203389830504	7067076.251814413	1057506.5988426805
79865614.00301269	0.32457627118644067	7068856.739932301	925467.0368231162
79865614.00301269	0.33983050847457624	7070540.901814124	806559.272793252
79865614.00301269	0.3550847457627118	7072135.799991106	699859.9837932605
79865614.00301269	0.37033898305084745	7073647.93303489	604460.9056238947
79865614.00301269	0.385593220338983	7075083.226831631	519469.7351871915
79865614.00301269	0.4008474576271186	7076447.049696796	444025.8731781058
79865614.00301269	0.4161016949152542	7077744.241982823	377300.0385435745
79865614.00301269	0.4313559322033898	7078979.153678577	318523.9275219366
79865614.00301269	0.4466101694915254	7080155.685581872	266958.8486798033
79865614.00301269	0.46186440677966095	7081277.331125743	221916.55838578194
79865614.00301269	0.4771186440677966	7082347.217003103	182753.81732293963
79865614.00301269	0.49237288135593216	7083368.1414799	148878.63654465973
79865614.00301269	0.5076271186440677	7084342.609797191	119729.96094730496
79865614.00301269	0.5228813559322034	7085272.866407811	94812.95449988544
79865614.00301269	0.538135593220339	7086160.924016873	73651.63836164027
79865614.00301269	0.5533898305084746	7087008.589536217	55818.93360221386
79865614.00301269	0.5686440677966101	7087817.487146765	40917.528325751424
79865614.00301269	0.5838983050847457	7088589.078704727	28592.26383369416
79865614.00301269	0.5991525423728814	7089324.681744875	18524.973938949406
79865614.00301269	0.614406779661017	7090025.485335062	10411.733547054231
79865614.00301269	0.6296610169491526	7090692.564023394	3986.5854658558965
79865614.00301269	0.6449152542372881	7091326.890105068	995.0250242874026
79865614.00301269	0.6601694915254237	7091929.344414122	4743.182596873492
79865614.00301269	0.6754237288135593	7092500.725825882	7446.7766348049045
79865614.00301269	0.690677966101695	7093041.759634658	9283.200487546623
79865614.00301269	0.7059322033898305	7093553.104951813	10412.674592234194
79865614.00301269	0.7211864406779661	7094035.3612512965	10961.251696102321
79865614.00301269	0.7364406779661017	7094489.074173161	11050.409030864015
79865614.00301269	0.7516949152542373	7094914.740681122	10788.102778859437
79865614.00301269	0.7669491525423728	7095312.813656998	10254.20684286952
79865614.00301269	0.7822033898305085	7095683.706003442	9534.228225827217
79865614.00301269	0.7974576271186441	7096027.794316865	8691.343745297752
79865614.00301269	0.8127118644067797	7096345.422183194	7775.461238961667
79865614.00301269	0.8279661016949152	7096636.903142192	6832.1049011023715
79865614.00301269	0.8432203389830508	7096902.523359685	5900.9258523606695
79865614.00301269	0.8584745762711864	7097142.544041148	5010.00115071889
79865614.00301269	0.873728813559322	7097357.203616162	4172.611227202462
79865614.00301269	0.8889830508474577	7097546.719718473	3411.1931918233167
79865614.00301269	0.9042372881355932	7097711.290983645	2728.4115193394246
79865614.00301269	0.9194915254237288	7097851.098683274	2126.877872549114
79865614.00301269	0.9347457627118644	7097966.3082118025	1598.273087464273
79865614.00301269	0.95	7098057.070440874	1148.9450958608068
89785724.718582	0.05	8015104.957481304	18579206.028204918
89785724.718582	0.06525423728813559	8031419.233949772	16933774.375406265
89785724.718582	0.0805084745762712	8046402.165035532	15406430.651488304
89785724.718582	0.09576271186440678	8060144.393369408	13993197.136630058
89785724.718582	0.11101694915254237	8072736.186600329	12689300.76323986
89785724.718582	0.12627118644067797	8084265.705960389	11489414.20772314
89785724.718582	0.14152542372881355	8094817.879804644	10387809.336987019
89785724.718582	0.15677966101694915	8104473.611945693	9378595.816597462
89785724.718582	0.17203389830508475	8113309.240150741	8455797.553285599
89785724.718582	0.18728813559322033	8121396.202166535	7613472.801898003
89785724.718582	0.2025423728813559	8128800.875980518	6845827.558955431
89785724.718582	0.21779661016949153	8135584.56300726	6147252.672588587
89785724.718582	0.2330508474576271	8141803.584124952	5512411.101543665
89785724.718582	0.24830508474576268	8147509.460594306	4936206.701145887
89785724.718582	0.2635593220338983	8152749.154953581	4413873.951011419
89785724.718582	0.2788135593220339	8157565.350653428	3940923.8867065907
89785724.718582	0.29406779661016946	8161996.753061587	3513188.9834828377
89785724.718582	0.30932203389830504	8166078.398198643	3126792.48919034
89785724.718582	0.32457627118644067	8169841.958942223	2778146.944442749
89785724.718582	0.33983050847457624	8173316.041338208	2463944.53886497
89785724.718582	0.3550847457627118	8176526.466049195	2181121.3637672663
89785724.718582	0.37033898305084745	8179496.531869631	1926886.4127821326
89785724.718582	0.385593220338983	8182247.259692465	1698638.5883215666
89785724.718582	0.4008474576271186	8184797.616390557	1494024.48084867
89785724.718582	0.4161016949152542	8187164.718843425	1310871.06079036
89785724.718582	0.4313559322033898	8189364.018860898	1147191.2366808057
89785724.718582	0.4466101694915254	8191409.470088171	1001159.0590109527
89785724.718582	0.46186440677966095	8193313.678165399	871115.5680256784
89785724.718582	0.4771186440677966	8195088.035502772	755532.2891836464
89785724.718582	0.49237288135593216	8196742.842045748	653016.690567106
89785724.718582	0.5076271186440677	8198287.413369274	562300.59957093
89785724.718582	0.5228813559322034	8199730.1773741245	482222.28271496296
89785724.718582	0.538135593220339	8201078.760772053	411714.2302161455
89785724.718582	0.5533898305084746	8202340.066451616	349817.04342232645
89785724.718582	0.5686440677966101	8203520.3427189365	295636.9978530854
89785724.718582	0.5838983050847457	8204625.245310773	248382.83276356012
89785724.718582	0.5991525423728814	8205659.8929850655	207317.52624689043
89785724.718582	0.614406779661017	8206628.917408058	171768.59132864326
89785724.718582	0.6296610169491526	8207536.507976638	141134.68827932328
89785724.718582	0.6449152542372881	8208386.452143028	114865.98297397047
89785724.718582	0.6601694915254237	8209182.171743161	92458.69750641659
89785724.718582	0.6754237288135593	8209926.755771202	73462.71225801297
89785724.718582	0.690677966101695	8210622.989991192	57475.898816179484
89785724.718582	0.7059322033898305	8211273.383730095	44112.02317712642
89785724.718582	0.7211864406779661	8211880.194155977	33049.805031879805
89785724.718582	0.7364406779661017	8212445.448308746	23977.703886743635
89785724.718582	0.7516949152542373	8212970.963119735	16636.96954915067
89785724.718582	0.7669491525423728	8213458.363628272	10781.497895007953
89785724.718582	0.7822033898305085	8213909.099579092	6190.437962229829
89785724.718582	0.7974576271186441	8214324.460563444	2673.4956051437184
89785724.718582	0.8127118644067797	8214705.589847469	63.822915030585136
89785724.718582	0.8279661016949152	8215053.497015962	1792.426170220744
89785724.718582	0.8432203389830508	8215369.069544218	3036.0553427427694
89785724.718582	0.8584745762711864	8215653.0833991	3767.23613196073
89785724.718582	0.873728813559322	8215906.212758906	4100.565032851504
89785724.718582	0.8889830508474577	8216129.038932084	4112.512369562202
89785724.718582	0.9042372881355932	8216322.058546498	3887.2666954379674
89785724.718582	0.9194915254237288	8216485.691073233	3477.2120638088963
89785724.718582	0.9347457627118644	8216620.2857427625	2939.779111975018
89785724.718582	0.95	8216726.127904892	2313.473077538638
100938012.73395194	0.05	9303572.965533845	3252611.182541251
100938012.73395194	0.06525423728813559	9311578.091988979	3231386.172505975
100938012.73395194	0.0805084745762712	9320597.464972816	3175919.896112561
100938012.73395194	0.09576271186440678	9330239.19754978	3085927.098169923
100938012.73395194	0.11101694915254237	9340193.375756536	2965707.856007695
100938012.73395194	0.12627118644067797	9350222.456805408	2821699.5861780643
100938012.73395194	0.14152542372881355	9360148.725144759	2660823.5355665684
100938012.73395194	0.15677966101694915	9369842.46594313	2489494.439649582
100938012.73395194	0.17203389830508475	9379211.837261878	2313219.049217224
100938012.73395194	0.18728813559322033	9388194.525728645	2136445.991982341
100938012.73395194	0.2025423728813559	9396751.004645297	1962610.9615818262
100938012.73395194	0.21779661016949153	9404859.152025657	1794270.749701202
100938012.73395194	0.2330508474576271	9412509.990680676	1633238.2784402966
100938012.73395194	0.24830508474576268	9419704.338558363	1480708.0741151571
100938012.73395194	0.2635593220338983	9426450.189301424	1337410.0171908736
100938012.73395194	0.2788135593220339	9432760.674095761	1203699.7887285352
100938012.73395194	0.29406779661016946	9438652.483752953	1079665.9633037448
100938012.73395194	0.30932203389830504	9444144.653759204	965181.262739569
100938012.73395194	0.32457627118644067	9449257.634731537	859974.5259057283
100938012.73395194	0.33983050847457624	9454012.586748762	763678.6555802822
100938012.73395194	0.3550847457627118	9458430.848899925	675847.441157937
100938012.73395194	0.37033898305084745	9462533.545655945	596005.2214484513
100938012.73395194	0.385593220338983	9466341.299814751	523644.353048861
100938012.73395194	0.4008474576271186	9469874.02820996	458248.4631969929
100938012.73395194	0.4161016949152542	9473150.801458647	399332.276515767
100938012.73395194	0.4313559322033898	9476189.753035204	346385.38744038343
100938012.73395194	0.4466101694915254	9479008.0261176	298944.3417827487
100938012.73395194	0.46186440677966095	9481621.74914528	256563.6214068383
100938012.73395194	0.4771186440677966	9484046.032988252	218808.64866236597
100938012.73395194	0.49237288135593216	9486294.984173832	185281.79917112738
100938012.73395194	0.5076271186440677	9488381.729835331	155605.5770503953
100938012.73395194	0.5228813559322034	9490318.451005604	129428.88550332189
100938012.73395194	0.538135593220339	9492116.42163494	106423.40485133603
100938012.73395194	0.5533898305084746	9493786.05130702	86285.65104985982
100938012.73395194	0.5686440677966101	9495336.9300968	68746.97439406812
100938012.73395194	0.5838983050847457	9496777.874380758	53537.58459701389
100938012.73395194	0.5991525423728814	9498116.972702237	40429.82306477614
100938012.73395194	0.614406779661017	9499361.631020844	29208.52722137049
100938012.73395194	0.6296610169491526	9500518.616853897	19658.19614093937
100938012.73395194	0.6449152542372881	9501594.101958329	11617.20841692388
100938012.73395194	0.6601694915254237	9502593.703308834	4912.763562240638
100938012.73395194	0.6754237288135593	9503522.522214888	610.4966353978962
100938012.73395194	0.690677966101695	9504385.181482868	5084.32691157423
100938012.73395194	0.7059322033898305	9505185.860580971	8636.928319209721
100938012.73395194	0.7211864406779661	9505928.328802232	11377.157553683035
100938012.73395194	0.7364406779661017	9506615.976450115	13416.703994949348
100938012.73395194	0.7516949152542373	9507251.844092295	14831.706966841826
100938012.73395194	0.7669491525423728	9507838.649943365	15716.166316407034
100938012.73395194	0.7822033898305085	9508378.815448513	16148.713837956078
100938012.73395194	0.7974576271186441	9508874.489146791	16185.858908107271
100938012.73395194	0.8127118644067797	9509327.568897218	15891.534587137052
100938012.73395194	0.8279661016949152	9509739.722553335	15317.314315862139
100938012.73395194	0.8432203389830508	9510112.407171426	14510.111633878289
100938012.73395194	0.8584745762711864	9510446.886837995	13510.250897098675
100938012.73395194	0.873728813559322	9510744.249199342	12356.973473785678
100938012.73395194	0.8889830508474577	9511005.42077444	11074.3130492777
100938012.73395194	0.9042372881355932	9511231.181128278	9697.811819861721
100938012.73395194	0.9194915254237288	9511422.17598132	8251.095726287425
100938012.73395194	0.9347457627118644	9511578.929325134	6740.983604481754
100938012.73395194	0.95	9511701.854612527	5196.815444413003
113475526.83473343	0.05	10881079.506290471	4238714.343010187
113475526.83473343	0.06525423728813559	10884406.448602352	3971072.601792574
113475526.83473343	0.0805084745762712	10888238.94245126	3699214.3685623407
113475526.83473343	0.09576271186440678	10892472.775290566	3428518.134195924
113475526.83473343	0.11101694915254237	10897007.126269095	3163416.4777071476
