phi,wfunc0_up_sqr,wfunc0_down_sqr,wfunc1_up_sqr,wfunc1_down_sqr
0.5611222444889774,0.0005520516441020766,0.10842850967155368,0.0212205684823338,6.583217015248244e-05
0.59318637274549,0.0006261451038165842,0.10466157627259219,0.022098203277089296,7.285509784395534e-05
0.6252505010020039,0.000706091255909378,0.10084439172902276,0.023036960921217594,8.011631750161083e-05
0.6573146292585166,0.0007920490794201829,0.09699519773799213,0.024037972496212888,8.75942833364336e-05
0.6893787575150293,0.0008841537422260881,0.09313160027174339,0.02510218606234137,9.526685062150632e-05
0.7214428857715431,0.0009825120688979597,0.08927044258984584,0.02623032773300606,0.00010311127855766394
0.7535070140280559,0.0010871980254027519,0.08542769311434803,0.02742286157896148,0.00011110422117629463
0.7855711422845686,0.0011982482867913206,0.08161834898673381,0.028679948809595117,0.00011922170665520995
0.8176352705410812,0.001315657958496428,0.07785635583199069,0.03000140674817499,0.0001274391057768138
0.849699398797595,0.0014393765251953182,0.07415454396586345,0.031386668184240234,0.00013573109061626082
0.8817635270541078,0.0015693041032037876,0.07052458100231564,0.032834741747044094,0.00014407158490605028
0.9138276553106205,0.0017052880729299291,0.06697694055458897,0.03434417399695275,0.00015243370787762012
0.9458917835671343,0.001847120166923304,0.06352088647981781,0.03591301397477676,0.0001607897137250021
0.977955911823647,0.001994534086442186,0.06016447189784755,0.037538780980062574,0.00016911092916534323
1.0100200400801598,0.002147203715198872,0.056914552023019496,0.03921843636644148,0.00017736769188079094
1.0420841683366724,0.0023047419930412576,0.05377680968563275,0.04094836014348588,0.0001855292929103259
1.0741482965931863,0.0024667005048401333,0.05075579228917373,0.042724333158716286,0.00019356392631286368
1.106212424849699,0.002632569830866772,0.04785495885102663,0.04454152559934692,0.00020143864963814468
1.1382765531062116,0.002801780694595734,0.04507673570820222,0.04639449250038161,0.0002091193589132843
1.1703406813627255,0.002973705932319757,0.0424225794349074,0.0482771768735674,0.00021657078197358492
1.2024048096192381,0.003147663296418242,0.039893045514047584,0.050182920980784244,0.00022375649402947751
1.234468937875751,0.0033229190908069433,0.037487861327965666,0.05210448616651866,0.00023063895936021613
1.2665330661322636,0.0034986926232675334,0.035206002082287934,0.05403408153850089,0.00023717960295217938
1.2985971943887775,0.003674161445283837,0.033045768347674254,0.05596340164528543,0.00024333891574858626
1.3306613226452901,0.003848467335979851,0.031004863994255404,0.05788367314691561,0.0002490765969417479
1.3627254509018027,0.0040207229730538085,0.029080473399075678,0.05978571031271455,0.00025435173641301324
1.3947895791583167,0.0041900192205194765,0.02726933692434057,0.06165997901195518,0.0002591230400047368
1.4268537074148293,0.004355432950882975,0.02556782379009571,0.0634966686923001,0.0002633490997895662
1.4589178356713421,0.004516035308365372,0.0239720015956378,0.06528577167133048,0.00026698871088353
1.4909819639278548,0.004670900310173675,0.0224777018761694,0.0670171689021978,0.0002700012356311299
1.5230460921843687,0.0048191136748452134,0.02108058121189199,0.06868072121951282,0.0002723470151756261
1.5551102204408813,0.004959781760527785,0.019776177533157163,0.07026636492999094,0.00027398782752117426
1.587174348697394,0.005092040491862091,0.018559961385081387,0.07176421048793519,0.0002748873902035517
1.6192384769539079,0.005215064152012969,0.017427382026205362,0.07316464289184853,0.0002750119046240071
1.6513026052104205,0.005328073916419766,0.016373908336770455,0.07445842235845046,0.00027433063798045876
1.6833667334669333,0.005430346007025823,0.015395064601852321,0.07563678377674052,0.00027281653756921185
1.715430861723446,0.005521219350081361,0.014486461312195454,0.07669153341953448,0.00027044687104886165
1.74749498997996,0.0056001026270244055,0.013643821190774034,0.07761514139447143,0.00026720388507931234
1.7795591182364725,0.0056664806163214294,0.012863000705880822,0.07840082835152565,0.00026307547359852675
1.8116232464929851,0.005719919734341491,0.012140007372233882,0.07904264502948592,0.0002580558459055062
1.843687374749499,0.00576007269515556,0.01147101317079708,0.0795355433188485,0.00025214618370947853
1.8757515030060117,0.00578668222237538,0.010852364436558638,0.07987543764156223,0.0002453552754125855
1.9078156312625245,0.005799583760522435,0.010280588572407521,0.08005925559675466,0.00023770011514701335
1.9398797595190371,0.005798707148675584,0.009752397947621014,0.08008497699303886,0.00022920645351750374
1.9719438877755509,0.0057840772349953915,0.009264691332531778,0.07995166057869492,0.00021990928663487551
2.0040080160320635,0.005755813426865826,0.008814553207918957,0.07965945798691361,0.0002098532698919233
2.0360721442885765,0.005714128187526146,0.00839925126979141,0.07920961462994322,0.0001990930430527126
2.06813627254509,0.005659324505887914,0.008016232428682636,0.07860445749867864,0.00018769345361884874
2.100200400801603,0.005591792381453842,0.007663117578459827,0.0778473700480954,0.000175729666115779
2.1322645290581157,0.005512004380602217,0.00733769538396902,0.07694275456906155,0.00016328714591698227
2.1643286573146283,0.005420510333718811,0.007037915310481578,0.07589598265864042,0.00015046150749620433
2.196392785571141,0.005317931254521354,0.006761880091634148,0.07471333459946389,0.0001373582185629671
2.228456913827655,0.005204952573233077,0.00650783780699522,0.0734019286398439,0.0001240921533827131
2.260521042084169,0.005082316783860324,0.006274173716043922,0.0719696413262539,0.00011078699069099298
2.29258517034068,0.004950815612589538,0.0060594019725867705,0.07042502017536909,9.757445395459899e-05
2.324649298597194,0.0048112818191569495,0.0058621573227245136,0.0687771900814402,8.45933942779822e-05
2.356713426853708,0.0046645807459136344,0.005681186870572529,0.0670357549344233,7.198871896035157e-05
2.3887775551102193,0.004511601730204795,0.00551534197910463,0.06521069597382292,5.991017153110172e-05
2.420841683366733,0.004353249494639037,0.005363570358730209,0.06331226842216148,4.8510971977042575e-05
2.452905811623245,0.004190435626913162,0.005224908383470349,0.06135089793064563,3.794632876815155e-05
2.484969939879759,0.004024070256185818,0.00509847366377049,0.059337078328963025,2.8371837130028857e-05
2.5170340681362724,0.003855054026699556,0.004983457895949261,0.05728127210289364,1.994178073981257e-05
2.549098196392784,0.003684270461599117,0.004879120000892563,0.05519381492983609,1.2807356576202677e-05
2.581162324649298,0.0035125788008753683,0.004784779558710443,0.05308482548627146,7.114844972807912e-06
2.6132264529058116,0.003340807387286754,0.004699810541536241,0.05096412160588725,3.00374894889043e-06
2.6452905811623233,0.0031697476631937665,0.004623635343321892,0.04884114371618274,6.049285683200423e-07
2.6773547094188372,0.0030001488297192267,0.004555719103242171,0.04672488631875378,3.8757357186221145e-08
2.709418837675351,0.002832713207749007,0.0044955643180414374,0.04462383810810289,1.4133286506888434e-06
2.7414829659318625,0.002668092328246434,0.004442705738232457,0.042545931149765515,4.822740106327923e-06
2.7735470941883764,0.002506883767393889,0.00439670554338195,0.04049849936473936,1.0345484487765409e-05
2.8056112224448904,0.0023496287304100925,0.004357148792695085,0.03848824639740189,1.8042974176658847e-05
2.8376753507014016,0.0021968103767186975,0.0043236391486420975,0.03652122278179953,2.7958225703546983e-05
2.8697394789579156,0.002048852868643928,0.004295794873352228,0.03460281216952494,4.011472890974674e-05
2.9018036072144273,0.0019061211161383264,0.004273245099829003,0.032737726244100346,5.451552317761437e-05
2.9338677354709413,0.0017689211813396793,0.004255626382597306,0.030930007824089313,7.114250052499644e-05
2.9659318637274548,0.0016375012991178897,0.0042425795350542975,0.029183041551844237,8.995595229027176e-05
2.9979959919839665,0.0015120534632866616,0.004233746763429699,0.027499571478072877,0.0001108943726863946
3.0300601202404804,0.0013927155228749635,0.0042287691097192505,0.025881724784988507,0.00013387452873387707
3.062124248496994,0.001279573728805251,0.004227284218099582,0.024331040842890027,0.00015879180206001812
3.0941883767535057,0.0011726656685098961,0.004228924441005567,0.022848504766291963,0.0001855208038476542
3.1262525050100196,0.0010719835244113085,0.004233315302117964,0.021434584625464135,0.00021391625990901795
3.1583166332665336,0.0009774775917481653,0.004240074333827812,0.02008927147628314,0.00024381415853020466
3.190380761523045,0.00088905999188256,0.004248810306203508,0.018812121394169205,0.0002750331494620939
3.222444889779559,0.000806608518887954,0.004259122862987287,0.017602298734808678,0.000307376178306654
3.2545090180360727,0.0007299705597950189,0.004270602577627033,0.01645861989337149,0.0003406323366440024
3.286573146292584,0.0006589670322520193,0.004282831438772616,0.015379596892895753,0.00037457890464196077
3.318637274549098,0.0005933962874186948,0.004295383770042671,0.014363480199251592,0.00040898355965672355
3.3507014028056097,0.0005330379305334349,0.004307827583244408,0.013408300232393668,0.000443606721534738
3.3827655310621236,0.00047765651664536936,0.004319726357696393,0.012511907119327264,0.0004782040030168902
3.414829659318637,0.00042700508436064975,0.004330641230999625,0.011672008311311382,0.000512528731871455
3.446893787575149,0.0003808284959916786,0.004340133578695872,0.010886203764406377,0.0005463345101770163
3.478957915831663,0.00033886655810330034,0.004347767951958389,0.010152018456861953,0.0005793777755626631
3.5110220440881763,0.00030085690201086764,0.004353115334017416,0.009466932087564597,0.0006114203292013336
3.543086172344688,0.0002665376092030296,0.0043557566676973416,0.008828405865589096,0.0006422317959415176
3.575150300601202,0.00023564957184785734,0.0043552865985110245,0.008233906360873402,0.0006715919831387132
3.607214428857716,0.0002079385834190751,0.004351317370504173,0.007680926439431445,0.0006992931064858723
3.639278557114227,0.0001831571589855899,0.004343482805743582,0.007167003352884469,0.0007251418534045386
3.671342685370741,0.00016106608879274995,0.00433144229326021,0.00668973409120126,0.0007489612572992258
3.703406813627255,0.00014143573239015127,0.004314884709622549,0.006246788139383957,0.00077059235914014
3.7354709418837664,0.00012404706370450834,0.0042935321913265415,0.0058359178036146726,0.0007898956363609699
3.7675350701402803,0.00010869248010503034,0.004267143678998236,0.005454966290439273,0.0008067521828681907
3.799599198396792,9.517639066214671e-05,0.004235518155108105,0.005101873734401008,0.0008210646279823564
3.8316633266533056,8.331560046808218e-05,0.00419849750054525,0.0047746813757461115,0.0008327577862923447
3.8637274549098195,7.293950908858841e-05,0.00415596890096448,0.004471534091071618,0.0008417790346212743
3.8957915831663312,6.389014197543031e-05,0.004107866741225499,0.004190681476779177,0.0008480984165002457
3.927855711422845,5.6022034022331156e-05,0.0040541739353578635,0.003930477678683438,0.0008517084786457859
3.9599198396793587,4.920198443090402e-05,0.003994922650090012,0.003689380151781302,0.0008526238478670902
3.9919839679358704,4.330870170948584e-05,0.003930194391846551,0.003465947522735697,0.0008508805605220345
4.024048096192384,3.823235700057749e-05,0.0038601194399482263,0.003258836714689189,0.000846535160035205
4.056112224448898,3.387406306736312e-05,0.003784875622188949,0.003066799480144144,0.0008396635810336874
4.08817635270541,3.0145295210889707e-05,0.0037046864427108454,0.0028886784733833876,0.000830359841301748
4.1202404809619235,2.6967269181571386e-05,0.003619818585739064,0.0027234029796222737,0.0008187345649680085
4.1523046092184375,2.427028983328079e-05,0.0035305788319268576,0.0025699844041615814,0.0008049133620922785
4.184368737474949,2.199308288458851e-05,0.003437310436443136,0.0024275116114904887,0.0007890350910969641
4.216432865731463,2.0082120736130778e-05,0.0033403890291872156,0.0022951461918107193,0.0007712500312842541
4.248496993987974,1.8490951877093793e-05,0.003240218107297137,0.0021721177208619906,0.0007517179929972965
