# El	 r	 phi_matrix_elements_list	 d2E01dphi2_list
16844865.640996374	0.87	2.5023854742530918e-09	1.431201687060182e-15
16844865.640996374	0.89	2.523040082319125e-09	7.525616713521083e-16
16844865.640996374	0.91	2.540013790251268e-09	3.4438727943181584e-16
16844865.640996374	0.93	2.553398708678579e-09	1.2764756990109164e-16
16844865.640996374	0.9500000000000001	2.5632900594361006e-09	3.400026453928149e-17
16844865.640996374	0.97	2.569785519270186e-09	4.758440693971351e-18
16844865.640996374	0.99	2.572984758484157e-09	6.718716178147587e-20
20042723.493347347	0.01	4.1227121573435966e-16	2.8451170010988905e-07
20042723.493347347	0.03	7.27849471137082e-15	4.447391373939506e-08
20042723.493347347	0.05	5.731299306094619e-14	9.60668704077212e-09
20042723.493347347	0.06999999999999999	3.4457415058126027e-13	2.2471775396778097e-09
20042723.493347347	0.09	1.5996911302604376e-12	5.19731014364144e-10
20042723.493347347	0.11	5.7015635482478075e-12	1.1579451929932548e-10
20042723.493347347	0.13	1.5916132436169036e-11	2.4341031553759816e-11
20042723.493347347	0.15000000000000002	3.618778515158723e-11	4.606715772025994e-12
20042723.493347347	0.17	6.997462116087256e-11	6.869741934229409e-13
20042723.493347347	0.19	1.1949580635110774e-10	4.660376845649007e-14
20042723.493347347	0.21000000000000002	1.8560170801350834e-10	3.708787070538674e-15
20042723.493347347	0.23	2.680053924089189e-10	3.1558889413613516e-14
20042723.493347347	0.25	3.6561468038894586e-10	4.784038299061068e-14
20042723.493347347	0.27	4.768359272875383e-10	5.04187148084974e-14
20042723.493347347	0.29000000000000004	5.998100231450638e-10	4.5988250637146e-14
20042723.493347347	0.31	7.325804000624676e-10	3.911523867520911e-14
20042723.493347347	0.33	8.73205597607507e-10	3.211358363974468e-14
20042723.493347347	0.35000000000000003	1.019830341290809e-09	2.5914096002684807e-14
20042723.493347347	0.37	1.1707270382661628e-09	2.0691480403193744e-14
20042723.493347347	0.39	1.3243171255943588e-09	1.6381250115394593e-14
20042723.493347347	0.41000000000000003	1.4791791199286876e-09	1.2937504333678811e-14
20042723.493347347	0.43	1.6340479617280692e-09	1.0244957347848452e-14
20042723.493347347	0.45	1.7878089979379307e-09	8.103865588650238e-15
20042723.493347347	0.47000000000000003	1.939489025641597e-09	6.375975347453511e-15
20042723.493347347	0.49	2.0882457761674513e-09	5.014094651416875e-15
20042723.493347347	0.51	2.233356632508115e-09	3.961587966867025e-15
20042723.493347347	0.53	2.3742073509530223e-09	3.127957128825496e-15
20042723.493347347	0.55	2.510281295201591e-09	2.4524219975411546e-15
20042723.493347347	0.5700000000000001	2.641149259452415e-09	1.91863074753905e-15
20042723.493347347	0.59	2.7664599075284677e-09	1.505989701049635e-15
20042723.493347347	0.61	2.8859310067629212e-09	1.179331764020957e-15
20042723.493347347	0.63	2.9993415065276716e-09	9.16115201268345e-16
20042723.493347347	0.65	3.106524344631678e-09	7.078168665701523e-16
20042723.493347347	0.67	3.2073599218123056e-09	5.459903315588745e-16
20042723.493347347	0.6900000000000001	3.301770260671277e-09	4.1820689980710454e-16
20042723.493347347	0.7100000000000001	3.389713796776317e-09	3.165389686315903e-16
20042723.493347347	0.73	3.471180714661153e-09	2.3687897032687034e-16
20042723.493347347	0.75	3.5461887874301963e-09	1.747241572742496e-16
20042723.493347347	0.77	3.6147796881084256e-09	1.2661846779496407e-16
20042723.493347347	0.79	3.6770157113767126e-09	8.957604625471868e-17
20042723.493347347	0.81	3.732976860519221e-09	6.152285815268987e-17
20042723.493347347	0.8300000000000001	3.782758278253339e-09	4.058028840996849e-17
20042723.493347347	0.85	3.826467982613184e-09	2.5523494614521044e-17
20042723.493347347	0.87	3.864224857645647e-09	1.5023401313243083e-17
20042723.493347347	0.89	3.896156878420699e-09	8.142899755388498e-18
20042723.493347347	0.91	3.922399562879988e-09	3.8644195050583215e-18
20042723.493347347	0.93	3.943094618014206e-09	1.4892501152498883e-18
20042723.493347347	0.9500000000000001	3.958388740976612e-09	4.1706948868522883e-19
20042723.493347347	0.97	3.968432570279931e-09	6.261640241427813e-20
20042723.493347347	0.99	3.9733797895025525e-09	8.456136711174622e-22
23847668.102089796	0.01	2.391355654947293e-15	1.7812892138194973e-06
23847668.102089796	0.03	3.6637124763267224e-14	1.6923339418975194e-07
23847668.102089796	0.05	2.3521057479305823e-13	3.8717432533718247e-08
23847668.102089796	0.06999999999999999	1.145947274130661e-12	1.0217393344718515e-08
23847668.102089796	0.09	4.397500585141482e-12	2.7562445194450642e-09
23847668.102089796	0.11	1.3397076399626865e-11	7.455563058419412e-10
23847668.102089796	0.13	3.3188807736223e-11	2.0441901364183438e-10
23847668.102089796	0.15000000000000002	6.923304336814837e-11	5.827706290836078e-11
23847668.102089796	0.17	1.2600816536064887e-10	1.7920280370951826e-11
23847668.102089796	0.19	2.062610551321959e-10	6.20781712642215e-12
23847668.102089796	0.21000000000000002	3.1095104914621133e-10	2.5166293147815168e-12
23847668.102089796	0.23	4.395633907223739e-10	1.2125645692718581e-12
23847668.102089796	0.25	5.905214821406973e-10	6.842385038186693e-13
23847668.102089796	0.27	7.615653727657397e-10	4.3631905962191585e-13
23847668.102089796	0.29000000000000004	9.500533853104236e-10	3.019533460601062e-13
23847668.102089796	0.31	1.1531843845911337e-09	2.192354279523492e-13
23847668.102089796	0.33	1.3681526533736577e-09	1.632546293605885e-13
23847668.102089796	0.35000000000000003	1.5922504332388788e-09	1.2309480865136957e-13
23847668.102089796	0.37	1.8229318083830487e-09	9.323782716409537e-14
23847668.102089796	0.39	2.0578489163095263e-09	7.051463430675156e-14
23847668.102089796	0.41000000000000003	2.2948689246418676e-09	5.311010742780009e-14
23847668.102089796	0.43	2.5320780912633598e-09	3.9818236742400567e-14
23847668.102089796	0.45	2.7677773960009156e-09	2.9709614901234173e-14
23847668.102089796	0.47000000000000003	3.0004728350788832e-09	2.2016911126446216e-14
23847668.102089796	0.49	3.2288625698269237e-09	1.618961710401491e-14
23847668.102089796	0.51	3.4518224931418974e-09	1.181287563773048e-14
23847668.102089796	0.53	3.6683912303769986e-09	8.550640453714543e-15
23847668.102089796	0.55	3.877755206362619e-09	6.132086494222807e-15
23847668.102089796	0.5700000000000001	4.079234202339481e-09	4.349480087397402e-15
23847668.102089796	0.59	4.272267685494044e-09	3.0488807552168293e-15
23847668.102089796	0.61	4.456402055774177e-09	2.1088385738607176e-15
23847668.102089796	0.63	4.631278864792123e-09	1.4370607859755399e-15
23847668.102089796	0.65	4.79662402104222e-09	9.622248086508043e-16
23847668.102089796	0.67	4.9522379672431035e-09	6.312485648354195e-16
23847668.102089796	0.6900000000000001	5.097986787454233e-09	4.0484260213912055e-16
23847668.102089796	0.7100000000000001	5.23379418795564e-09	2.52479472728679e-16
23847668.102089796	0.73	5.35963429226516e-09	1.525350884555553e-16
23847668.102089796	0.75	5.475525187235817e-09	8.870273405313492e-17
23847668.102089796	0.77	5.581523155506256e-09	4.918897121168266e-17
23847668.102089796	0.79	5.677717532808593e-09	2.5773407914675773e-17
23847668.102089796	0.81	5.764226132840926e-09	1.2544276464628637e-17
23847668.102089796	0.8300000000000001	5.841191184688407e-09	5.554740368912463e-18
23847668.102089796	0.85	5.9087757307290085e-09	2.172279538717703e-18
23847668.102089796	0.87	5.967160438014407e-09	6.953517908696085e-19
23847668.102089796	0.89	6.01654078123228e-09	1.6433005350700116e-19
23847668.102089796	0.91	6.057124558582947e-09	2.1086021384689954e-20
23847668.102089796	0.93	6.089129704471689e-09	8.935580262914299e-23
23847668.102089796	0.9500000000000001	6.112782366495385e-09	1.2613032595254483e-21
23847668.102089796	0.97	6.12831521886777e-09	9.94525747955777e-22
23847668.102089796	0.99	6.135965987685675e-09	1.1351729335729033e-22
28374949.846322022	0.01	1.189229845188102e-14	5.549388375154974e-06
28374949.846322022	0.03	1.6097370449610433e-13	5.451173487197648e-07
28374949.846322022	0.05	8.605324696567273e-13	1.3772065683456173e-07
28374949.846322022	0.06999999999999999	3.472198003257876e-12	4.107064981943561e-08
28374949.846322022	0.09	1.1272267431164316e-11	1.2655225644657424e-08
28374949.846322022	0.11	3.0001290896796645e-11	3.909241670096406e-09
28374949.846322022	0.13	6.710696637250863e-11	1.2076248443148213e-09
28374949.846322022	0.15000000000000002	1.2998062834936358e-10	3.7555136851048394e-10
28374949.846322022	0.17	2.243733868006927e-10	1.1883612134811982e-10
28374949.846322022	0.19	3.5367556201885354e-10	3.879832832410896e-11
28374949.846322022	0.21000000000000002	5.189482451117997e-10	1.330194175267253e-11
28374949.846322022	0.23	7.193341704403211e-10	4.892729412768511e-12
28374949.846322022	0.25	9.52568200095922e-10	1.975955846220318e-12
28374949.846322022	0.27	1.215449495609345e-09	8.940011244425931e-13
28374949.846322022	0.29000000000000004	1.5042272064919722e-09	4.57760222716336e-13
28374949.846322022	0.31	1.8148941273616583e-09	2.644694802896328e-13
28374949.846322022	0.33	2.143399340283534e-09	1.6962227041293851e-13
28374949.846322022	0.35000000000000003	2.4857953833252598e-09	1.1789398646650838e-13
28374949.846322022	0.37	2.8383350462313804e-09	8.67908200997964e-14
28374949.846322022	0.39	3.197530704808532e-09	6.626913466235019e-14
28374949.846322022	0.41000000000000003	3.560186524627639e-09	5.1740990962498815e-14
28374949.846322022	0.43	3.9234114801545155e-09	4.0829637769170814e-14
28374949.846322022	0.45	4.284619156876102e-09	3.2360332278253567e-14
28374949.846322022	0.47000000000000003	4.6415187405835926e-09	2.5604820783571933e-14
28374949.846322022	0.49	4.992100389386936e-09	2.0174176332448503e-14
28374949.846322022	0.51	5.334617272854609e-09	1.5786232857938174e-14
28374949.846322022	0.53	5.6675658923793625e-09	1.224728954464948e-14
28374949.846322022	0.55	5.989665804157333e-09	9.405851345310934e-15
28374949.846322022	0.5700000000000001	6.299839505535702e-09	7.140852147399286e-15
28374949.846322022	0.59	6.5971929865239785e-09	5.352568099675757e-15
28374949.846322022	0.61	6.880997264161728e-09	3.955677435494159e-15
28374949.846322022	0.63	7.15067108497557e-09	2.878217879521253e-15
28374949.846322022	0.65	7.405764886659427e-09	2.058420880411417e-15
28374949.846322022	0.67	7.645946046294047e-09	1.443818517665437e-15
28374949.846322022	0.6900000000000001	7.870985399739461e-09	9.905011984743176e-16
28374949.846322022	0.7100000000000001	8.080744987908862e-09	6.631540520797134e-16
28374949.846322022	0.73	8.275166966869476e-09	4.3155187157035103e-16
28374949.846322022	0.75	8.45426360830637e-09	2.719233005831484e-16
28374949.846322022	0.77	8.61810831217305e-09	1.648628610099113e-16
28374949.846322022	0.79	8.766827551984655e-09	9.55321605448262e-17
28374949.846322022	0.81	8.900593674136133e-09	5.2375542289827445e-17
28374949.846322022	0.8300000000000001	9.01961847541853e-09	2.695410518680095e-17
28374949.846322022	0.85	9.124147486898138e-09	1.2717757060439908e-17
28374949.846322022	0.87	9.214454896878106e-09	5.389711245792779e-18
28374949.846322022	0.89	9.290839050430512e-09	1.9816825613961553e-18
28374949.846322022	0.91	9.3536184678336e-09	5.954177153907949e-19
28374949.846322022	0.93	9.403128329069494e-09	1.3275879937282296e-19
