2.419191919191919227e-01 6.526261886920798738e-04 1.856303059131124655e+01 4.097757990456549120e+17 4.995247198512068717e+05 -6.271504645136524200e+09 -4.374109274957276344e+09 -2.008428250093769073e+09 4.210657324802129269e+08 3.179996668998627186e+09 5.033272707451066017e+09
2.515151515151515249e-01 7.288661527191241281e-04 1.927667936049239472e+01 4.200154677538741120e+17 4.146949479033027892e+05 -6.448894694256216049e+09 -4.481199748616958618e+09 -2.079324726136054039e+09 3.948943820984933972e+08 3.169051227583867073e+09 5.106800167131174088e+09
2.611111111111110716e-01 8.089737862103312622e-04 1.997452412846547887e+01 4.288398236372978560e+17 3.448959551973581547e+05 -6.627063460421897888e+09 -4.590589006425971985e+09 -2.151827838535070896e+09 3.656788932695687413e+08 3.156673690388308048e+09 5.176730824934811592e+09
2.707070707070706739e-01 8.927460578346910636e-04 2.065643515499487393e+01 4.362661086115115520e+17 2.873679341594506986e+05 -6.805851379933089256e+09 -4.702139659139560699e+09 -2.225950158596671104e+09 3.335626859626217484e+08 3.142812065114723206e+09 5.242823637234109879e+09
2.803030303030302761e-01 9.799682835515170169e-04 2.132236718569239642e+01 4.423209793907136000e+17 2.398730771286715753e+05 -6.985113239706099510e+09 -4.815720258887784958e+09 -2.301695049465204716e+09 2.986770583454085588e+08 3.127420472503966808e+09 5.304885684915089607e+09
2.898989898989898784e-01 1.070416882414422814e-03 2.197234177141518430e+01 4.470391150804579200e+17 2.006089128054292523e+05 -7.164716618116935730e+09 -4.931204962815772057e+09 -2.379057937873636246e+09 2.611421432767348588e+08 3.110458725857110977e+09 5.362770087612700462e+09
2.994949494949494806e-01 1.163861854332665135e-03 2.260643328217491543e+01 4.504619434290165120e+17 1.680772649810190778e+05 -7.344540505374928474e+09 -5.048473225903916359e+09 -2.458027426495339394e+09 2.210679098004687726e+08 3.091891931243752003e+09 5.416373148309511185e+09
3.090909090909090828e-01 1.260068992683698952e-03 2.322475783937180438e+01 4.526364814695943040e+17 1.410937326558568166e+05 -7.524474085045382500e+09 -5.167409518910552025e+09 -2.538586263829173088e+09 1.785551627602721155e+08 3.071690108873150349e+09 5.465630867407455444e+09
3.186868686868686296e-01 1.358801847079405076e-03 2.382746454390638746e+01 4.536142851135537280e+17 1.186644728041448398e+05 -7.704415658987134933e+09 -5.287903068109945297e+09 -2.620712188065916538e+09 1.336965089919570982e+08 3.049827835924328804e+09 5.510514985604067802e+09
3.282828282828282318e-01 1.459823452911232023e-03 2.441472850605038758e+01 4.534505024782161280e+17 9.998889221671118867e+04 -7.884271699134932518e+09 -5.409847614063008308e+09 -2.704378660339687347e+09 8.657727007153075933e+07 3.026283911038982391e+09 5.551028725102064133e+09
3.378787878787878340e-01 1.562897844819730389e-03 2.498674528776517789e+01 4.522030249272940800e+17 8.441421090533208917e+04 -8.063956010962838173e+09 -5.533141187121376991e+09 -2.789555501437910080e+09 3.727633007126315683e+07 3.001041040481903553e+09 5.587202397763166428e+09
3.474747474747474363e-01 1.667791371292717557e-03 2.554372645234940720e+01 4.499317295914464000e+17 7.140916716935505974e+04 -8.243388995031197548e+09 -5.657685897803985596e+09 -2.876209444573681355e+09 -1.413308723087495007e+07 2.974085545786136150e+09 5.619089036696149826e+09
3.570707070707070385e-01 1.774273827201912910e-03 2.608589598360915573e+01 4.466978070826699520e+17 6.052559445449436316e+04 -8.422496994466049194e+09 -5.783387740441685677e+09 -2.964304615422347546e+09 -6.758271304922510684e+07 2.945407092507668972e+09 5.646760186980914116e+09
3.666666666666666408e-01 1.882119420507440523e-03 2.661348738926702140e+01 4.425631678740838400e+17 5.139068671993911266e+04 -8.601211717683458328e+09 -5.910156408801099777e+09 -3.053802949240675449e+09 -1.230085987523772717e+08 2.914998439553398132e+09 5.670301964406656265e+09
3.762626262626262430e-01 1.991107588613397379e-03 2.712674134464981535e+01 4.375899212667831040e+17 4.372884173616029148e+04 -8.779469726964607239e+09 -6.037905122581159592e+09 -3.144664553600374222e+09 -1.803505483004631102e+08 2.882855208366534233e+09 5.689811461736286163e+09
3.858585858585858452e-01 2.101023679006890250e-03 2.762590376443426265e+01 4.318399210414203520e+17 3.728128949151639245e+04 -8.957211984657699585e+09 -6.166550463844388008e+09 -3.236848024175526619e+09 -2.395516136839765906e+08 2.848975671154737473e+09 5.705393552876524925e+09
3.954545454545454475e-01 2.211659507845345572e-03 2.811122421580378017e+01 4.253743723071345920e+17 3.184733197206919431e+04 -9.134383449849575043e+09 -6.296012222578438759e+09 -3.330310719976247787e+09 -3.005576485810782909e+08 2.813360557242755890e+09 5.717158118876709938e+09
4.050505050505049942e-01 2.322813809297866964e-03 2.858295460479341799e+01 4.182534943039016320e+17 2.726050497336671106e+04 -9.310932719261014938e+09 -6.426213250709034920e+09 -3.425009003575111389e+09 -3.633169152399199009e+08 2.776012876561053753e+09 5.725217697303259850e+09
4.146464646464645964e-01 2.434292587429540567e-03 2.904134808320141303e+01 4.105362343514234240e+17 2.337844868881825823e+04 -9.486811706935470581e+09 -6.557079323931163788e+09 -3.520898451048707008e+09 -4.277797396257139444e+08 2.736937759207856655e+09 5.729685539018020630e+09
4.242424242424241987e-01 2.545909381560563806e-03 2.948665813434636007e+01 4.022800281617457280e+17 2.009236251790443202e+04 -9.661975358012226105e+09 -6.688539010849588394e+09 -3.617934035727564335e+09 -4.938982100713513494e+08 2.696142309983829498e+09 5.730674043839828491e+09
4.338383838383838009e-01 2.657485455112389410e-03 2.991913780509775478e+01 3.935406020912035840e+17 1.729947794766530569e+04 -9.836381392476533890e+09 -6.820523548941373825e+09 -3.716070289258952618e+09 -5.616259149386448860e+08 2.653635476755527496e+09 5.728293538507116318e+09
4.434343434343434032e-01 2.768849917091635582e-03 3.033903905845161120e+01 3.843718130755998720e+17 1.492607129818186513e+04 -1.000999007531138229e+10 -6.952966726902739525e+09 -3.815261442966272354e+09 -6.309177151199061871e+08 2.609427931497091293e+09 5.722651356212714195e+09
4.530303030303030054e-01 2.879839784552625046e-03 3.074661222636684244e+01 3.748255221349848320e+17 1.290130062267491303e+04 -1.018276400994852448e+10 -7.085804773004177094e+09 -3.915461552085709095e+09 -7.017295475620011091e+08 2.563531962846013546e+09 5.713851175874917984e+09
4.626262626262626076e-01 2.990299993639939941e-03 3.114210554625182681e+01 3.649514977678366080e+17 1.117414417500764830e+04 -1.035466795230995750e+10 -7.218976249089271545e+09 -4.016624605076362133e+09 -7.740182563505251408e+08 2.515961379045166016e+09 5.701992580448296547e+09
4.722222222222221544e-01 3.100083366072759784e-03 3.152576476810198969e+01 3.547973457077681920e+17 9.701764443239211687e+03 -1.052566864307858658e+10 -7.352421949897646904e+09 -4.118704619891037941e+09 -8.477414482262885571e+08 2.466731420179253101e+09 5.687170796244915009e+09
4.818181818181817566e-01 3.209050537261523214e-03 3.189783282171493539e+01 3.444084619255815040e+17 8.436786387550222571e+03 -1.069573465612852097e+10 -7.486084807398218155e+09 -4.221655728829833984e+09 -9.228573697108566761e+08 2.415858678666471481e+09 5.669476578771453857e+09
4.914141414141413589e-01 3.317069851655257348e-03 3.225854953517429635e+01 3.338280060016379520e+17 7.354893140271218726e+03 -1.086483626131892395e+10 -7.619909799864454269e+09 -4.325432253378550529e+09 -9.993248033307684660e+08 2.363361027020108700e+09 5.648996214629215240e+09
5.010101010101010166e-01 3.424017230312603310e-03 3.260815139761000125e+01 3.230968922824695040e+17 6.419931780959355820e+03 -1.103294530006522369e+10 -7.753843865419018745e+09 -4.429988770208593369e+09 -1.077102980675788879e+09 2.309257551959711075e+09 5.625811613094131470e+09
5.106060606060606188e-01 3.529776015202700304e-03 3.294687136013645556e+01 3.122537964905829120e+17 5.616550990357871342e+03 -1.120003507229995918e+10 -7.887835819800766945e+09 -4.535280169409543037e+09 -1.156151510275272846e+09 2.253568493992429733e+09 5.600000464997449875e+09
5.202020202020202211e-01 3.634236794227719940e-03 3.327493867013991746e+01 3.013351756408732800e+17 4.921286795811785851e+03 -1.136608023360664177e+10 -8.021836278138345718e+09 -4.641261705815488815e+09 -1.236430318495873928e+09 2.196315191667921543e+09 5.571636450189370155e+09
5.297979797979798233e-01 3.737297210534899078e-03 3.359257873467530686e+01 2.903752993275242880e+17 4.325354384583828505e+03 -1.153105670145999336e+10 -8.155797580496849060e+09 -4.747889044221308708e+09 -1.317899601850677013e+09 2.137520029764760733e+09 5.540789478254717827e+09
5.393939393939394256e-01 3.838861759277645801e-03 3.390001300946080676e+01 2.794062906109488640e+17 3.801341724680940388e+03 -1.169494156961297417e+10 -8.289673721007212639e+09 -4.855118299147751808e+09 -1.400519789293977261e+09 2.077206390728021145e+09 5.507525950023214340e+09
5.489898989898990278e-01 3.938841574624668378e-03 3.419745891039261920e+01 2.684581749072378560e+17 3.355933045935817063e+03 -1.185771302980981064e+10 -8.423420280375871658e+09 -4.962906069738790512e+09 -1.484251513234793186e+09 2.015398608768291712e+09 5.471909030006243706e+09
5.585858585858586300e-01 4.037154209483027542e-03 3.448512974492649619e+01 2.575589354576926080e+17 2.959945135379595740e+03 -1.201935030007871437e+10 -8.556994361607206345e+09 -5.071209470306005478e+09 -1.569055588135761023e+09 1.952121926087809324e+09 5.433998921953052521e+09
5.681818181818182323e-01 4.133723410096735822e-03 3.476323466109653282e+01 2.467345740929870720e+17 2.615277941891996306e+03 -1.217983355895765305e+10 -8.690354528763164520e+09 -5.179986156959543228e+09 -1.654892995697782278e+09 1.887402450774247885e+09 5.393853141561260223e+09
5.777777777777778345e-01 4.228478887418249919e-03 3.503197861211454267e+01 2.360091761770235200e+17 2.320960802460096602e+03 -1.233914388506225777e+10 -8.823460748595106125e+09 -5.289194350716749191e+09 -1.741724875725172520e+09 1.821267115973162651e+09 5.351526781778924942e+09
5.873737373737373257e-01 4.321356086899336840e-03 3.529156233482405014e+01 2.254049787392461120e+17 2.060052455132157775e+03 -1.249726320148971558e+10 -8.956274334905593872e+09 -5.398792857436862946e+09 -1.829512521877096653e+09 1.753743639992851734e+09 5.307072767368984222e+09
5.969696969696969280e-01 4.412295958136662130e-03 3.554218234040211399e+01 2.149424409390093440e+17 1.831763224718153651e+03 -1.265417422459658623e+10 -9.088757895490766525e+09 -5.508741084883911133e+09 -1.918217381585320950e+09 1.684860487066345692e+09 5.260542096354314804e+09
6.065656565656565302e-01 4.501244725601529981e-03 3.578403091595643559e+01 2.046403161021021760e+17 1.632328661447500053e+03 -1.280986041673945808e+10 -9.220875281533567429e+09 -5.618999057193178177e+09 -2.007801059502041340e+09 1.614646828524205923e+09 5.211984066738104820e+09
6.161616161616161325e-01 4.588153661510452515e-03 3.601729613577089850e+01 1.945157246697769920e+17 1.453940249848488747e+03 -1.296430594261439705e+10 -9.352591539315853119e+09 -5.729527426978630066e+09 -2.098225323905490875e+09 1.543132504197101593e+09 5.161446487519832611e+09
6.257575757575757347e-01 4.672978861738290475e-03 3.624216188106728254e+01 1.845842274923694400e+17 1.298955865017633187e+03 -1.311749562886960030e+10 -9.483872864135713577e+09 -5.840287485302005768e+09 -2.189452115566384315e+09 1.470347983890416384e+09 5.108975873507961273e+09
6.353535353535353369e-01 4.755681025526361724e-03 3.645880786733192025e+01 1.748598989627727040e+17 1.162459526794118574e+03 -1.326941492669459343e+10 -9.614686556310314178e+09 -5.951241169690110207e+09 -2.281443558612512589e+09 1.396324328851891518e+09 5.054617623804072380e+09
6.449494949494949392e-01 4.836225239623423953e-03 3.666740967826311248e+01 1.653553995683170880e+17 1.041336644787697878e+03 -1.342004987712567520e+10 -9.745000979163276672e+09 -6.062351070380139351e+09 -2.374161973007479668e+09 1.321093153148576736e+09 4.998416184118153572e+09
6.545454545454545414e-01 4.914580767376867769e-03 3.686813880556274370e+01 1.560820474914081920e+17 9.302626974457125471e+02 -1.356938707883422661e+10 -9.874785518893524170e+09 -6.173580434949333191e+09 -2.467569888289590836e+09 1.244686584941183090e+09 4.940415193270778656e+09
6.641414141414141437e-01 4.990720843198054486e-03 3.706116269382932416e+01 1.470498889574116160e+17 8.400894985970262496e+02 -1.371741365817776299e+10 -1.000401054622855759e+10 -6.284893171465609550e+09 -2.561630058250133514e+09 1.167137227646528006e+09 4.880657614419464111e+09
6.737373737373737459e-01 5.064622472739113875e-03 3.724664478988887595e+01 1.382677670691733760e+17 7.526722021395653428e+02 -1.386411724133000565e+10 -1.013264737977921295e+10 -6.396253850303902626e+09 -2.656305476289702415e+09 1.088478121020260811e+09 4.819185851630030632e+09
6.833333333333333481e-01 5.136266239035135878e-03 3.742474459598523850e+01 1.297433889315003040e+17 6.765266415294099716e+02 -1.400948592831185913e+10 -1.026066825099968719e+10 -6.507627704726141930e+09 -2.751559391194598198e+09 1.008742702191945314e+09 4.756041852514426231e+09
6.929292929292929504e-01 5.205636114811801156e-03 3.759561772624813614e+01 1.214833908869033280e+17 6.128865952360065421e+02 -1.415350826877109718e+10 -1.038804627068510056e+10 -6.618980630355714798e+09 -2.847355323132414818e+09 9.279647667136250734e+08 4.691267197719819069e+09
7.025252525252525526e-01 5.272719281083072980e-03 3.775941596599642480e+01 1.134934017410042560e+17 5.479501445178029826e+02 -1.429617323936585236e+10 -1.051475539692329788e+10 -6.730279183632440567e+09 -2.943657079667842865e+09 8.461784296864962578e+08 4.624903178061883926e+09
7.121212121212121549e-01 5.337505952126530596e-03 3.791628733339309321e+01 1.057781038722431840e+17 4.942470300715631311e+02 -1.443747022262596130e+10 -1.064077040442842102e+10 -6.841490579345664978e+09 -3.040428771645851135e+09 7.634180870384683609e+08 4.556990860155065536e+09
7.217171717171717571e-01 5.399989206869937851e-03 3.806637614307535955e+01 9.834129215582689600e+16 4.456988136367835978e+02 -1.457738898717570496e+10 -1.076606685519683075e+10 -6.952582687330133438e+09 -3.137634828796069145e+09 6.797183770484631062e+08 4.487571141342496872e+09
7.313131313131313593e-01 5.460164826689473810e-03 3.820982307138267942e+01 9.118593065038032000e+16 4.023137161720205768e+02 -1.471591966921145630e+10 -1.089062107041172028e+10 -7.063524028401899338e+09 -3.235240014945959091e+09 5.951141422012553215e+08 4.416684794773225784e+09
7.409090909090909616e-01 5.518031139583712275e-03 3.834676522286012101e+01 8.431420701855620800e+16 3.621149318781826878e+02 -1.485305275513935471e+10 -1.101441010354290390e+10 -7.174283769607331276e+09 -3.333209442735670090e+09 5.096403914778274298e+08 4.344372505412692070e+09
7.505050505050504528e-01 5.573588870662091015e-03 3.847733619773584479e+01 7.772758467016260800e+16 3.273479519280244858e+02 -1.498877906528432083e+10 -1.113741171458154678e+10 -7.284831718852158546e+09 -3.431508587759710312e+09 4.233322631741288900e+08 4.270674897769882202e+09
7.601010101010100550e-01 5.626840998859544696e-03 3.860166616010727125e+01 7.142685263253016000e+16 2.954602115814541321e+02 -1.512308973859175491e+10 -1.125960434535723877e+10 -7.395138318972552299e+09 -3.530103302057233810e+09 3.362249883522235751e+08 4.195632556095722198e+09
7.696969696969696573e-01 5.677792619771604779e-03 3.871988190659570250e+01 6.541217316386103200e+16 2.669835992656535382e+02 -1.525597621824823380e+10 -1.138096709588502884e+10 -7.505174641307152748e+09 -3.628959826903344154e+09 2.483538550097799003e+08 4.119286037774218559e+09
7.792929292929292595e-01 5.726450814485656987e-03 3.883210693524741686e+01 5.968312713915891200e+16 2.405938502865947157e+02 -1.538743023815459442e+10 -1.150147970169567108e+10 -7.614912378822154045e+09 -3.728044804850607872e+09 1.597541730631980896e+08 4.041675880606325150e+09
7.888888888888888618e-01 5.772824524272144112e-03 3.893846151448823178e+01 5.423875724687285600e+16 2.161566199334874909e+02 -1.551744381019161034e+10 -1.162112251210153389e+10 -7.724323838841215134e+09 -3.827325290992134094e+09 7.046124022020518780e+07 3.962842604653027534e+09
7.984848484848484640e-01 5.816924430985567773e-03 3.903906275196218445e+01 4.907760904076243200e+16 1.949330942389196935e+02 -1.564600921222055817e+10 -1.173987646935641098e+10 -7.833381935425257683e+09 -3.926768763417423248e+09 -1.948969117664890364e+07 3.882826709270925522e+09
8.080808080808080662e-01 5.858762843020950788e-03 3.913402466308095740e+01 4.419776990016765600e+16 1.760349490943781348e+02 -1.577311897676926231e+10 -1.185772308866719055e+10 -7.942060181446540833e+09 -4.026343132850990772e+09 -1.100634462723712325e+08 3.801668665938349247e+09
8.176767676767676685e-01 5.898353586658810349e-03 3.922345823916973018e+01 3.959690595442169600e+16 1.570741221850857983e+02 -1.589876588035518074e+10 -1.197464443901864815e+10 -8.050332680395738602e+09 -4.126016751460397720e+09 -2.012249587184722722e+08 3.719408907435462952e+09
8.272727272727272707e-01 5.935711902632944716e-03 3.930747151505997294e+01 3.527229703335550800e+16 1.414064885575453445e+02 -1.602294293340380478e+10 -1.209062312477459717e+10 -8.158174117960462570e+09 -4.225758420838352203e+09 -2.929393005376638174e+08 3.636087813902045250e+09
8.368686868686868729e-01 5.970854347746506335e-03 3.938616963604189891e+01 3.122086970714732000e+16 1.271429886254786652e+02 -1.614564337072029114e+10 -1.220564226802058029e+10 -8.265559753408504486e+09 -4.325537399159271240e+09 -3.851717107819151878e+08 3.551745696260256290e+09
8.464646464646464752e-01 6.003798701364930837e-03 3.945965492405881747e+01 2.743922848192098400e+16 1.141711948705178656e+02 -1.626686064248108673e+10 -1.231968549161469650e+10 -8.372465410809024811e+09 -4.425323407525560379e+09 -4.778876229447574615e+08 3.466422777456036568e+09
8.560606060606060774e-01 6.034563876608506003e-03 3.952802694308061859e+01 2.392368521844338000e+16 1.010352282442499927e+02 -1.638658840570761108e+10 -1.243273690291481400e+10 -8.478867470119741440e+09 -4.525086635511756897e+09 -5.710526910934803486e+08 3.380159171935609818e+09
8.656565656565656797e-01 6.063169836072824885e-03 3.959138256355675622e+01 2.067028684292424400e+16 8.957479712832264340e+01 -1.650482051619524193e+10 -1.254478107815369225e+10 -8.584742858169757843e+09 -4.624797745931964874e+09 -6.646328146990242004e+08 3.292994863742146492e+09
8.752525252525252819e-01 6.089637511900666128e-03 3.964981602591360144e+01 1.767484141838139600e+16 8.013259758654112375e+01 -1.662155102086535645e+10 -1.265580304743150711e+10 -8.690069039561130524e+09 -4.724427878845124245e+09 -7.585941621424403191e+08 3.204969683586907387e+09
8.848484848484848841e-01 6.113988730037624858e-03 3.970341900300950755e+01 1.493294264525799400e+16 7.064134584226485458e+01 -1.673677415051483917e+10 -1.276578828030065918e+10 -8.794824007514213562e+09 -4.823948654827184677e+09 -8.529031928934798241e+08 3.116123285217439175e+09
8.944444444444443754e-01 6.136246138498391289e-03 3.975228066153142237e+01 1.243999285974882000e+16 6.124633378410521800e+01 -1.685048431294037247e+10 -1.287472267191672897e+10 -8.898986274678073883e+09 -4.923332177532475471e+09 -9.475266783530583382e+08 3.026495121373060226e+09
9.040404040404039776e-01 6.156433139481159479e-03 3.979648772226526887e+01 1.019122459702994400e+16 5.367484655891655621e+01 -1.696267608641099930e+10 -1.298259252973089218e+10 -9.002534863925216675e+09 -5.022551035574859619e+09 -1.042431721367172003e+09 2.936124419590766907e+09
9.136363636363635798e-01 6.174573825165742200e-03 3.983612451922790143e+01 8.181720785359758000e+15 4.694806549509678462e+01 -1.707334421347168541e+10 -1.308938456070149422e+10 -9.105449299150213242e+09 -5.121578303756502151e+09 -1.137585774418731689e+09 2.845050158093909264e+09
9.232323232323231821e-01 6.190692917036923204e-03 3.987127305762368934e+01 6.406433636375156000e+15 3.894111736633720966e+01 -1.718248359505502319e+10 -1.319508585900215149e+10 -9.207709596087871552e+09 -5.220387543674182892e+09 -1.232956656512297153e+09 2.753311041969564438e+09
9.328282828282827843e-01 6.204815708579268854e-03 3.990201307060156921e+01 4.860202294126933000e+15 3.388997929084695215e+01 -1.729008928488562012e+10 -1.329968389420580673e+10 -9.309296253166503906e+09 -5.318952803735713005e+09 -1.328512568770498753e+09 2.660945479814094543e+09
9.424242424242423866e-01 6.216968011191514529e-03 3.992842207481039196e+01 3.537769305106964000e+15 2.774507207057118308e+01 -1.739615648415794373e+10 -1.340316649992532349e+10 -9.410190242411701202e+09 -5.417248618616594315e+09 -1.424222108768119812e+09 2.567991561004716873e+09
9.520202020202019888e-01 6.227176103176020744e-03 3.995057542472004997e+01 2.433795968448357000e+15 2.264767660903746105e+01 -1.750068053647363663e+10 -1.350552186289091110e+10 -9.510373000410882950e+09 -5.515250008187936783e+09 -1.520054283627344370e+09 2.474487033731394768e+09
9.616161616161615910e-01 6.235466681661923360e-03 3.996854636571714536e+01 1.542876624527373750e+15 1.771766898817936919e+01 -1.760365692302243805e+10 -1.360673851244694138e+10 -9.609826419352867126e+09 -5.612932475948398590e+09 -1.615978521910732031e+09 2.380469283901225090e+09
9.712121212121211933e-01 6.241866817323545209e-03 3.998240608596861989e+01 8.595519374077275000e+14 1.278229539298463635e+01 -1.770508125799446869e+10 -1.370680531045125389e+10 -9.708532838151533127e+09 -5.710272006990545273e+09 -1.711964684343444824e+09 2.285975315013801575e+09
9.808080808080807955e-01 6.246403911765363928e-03 3.999222376703871618e+01 3.783212253447603125e+14 7.471391152352595100e+00 -1.780494928420897675e+10 -1.380571144156022453e+10 -9.806475033663614273e+09 -5.807245065532175064e+09 -1.807983073402548790e+09 2.191041729080650330e+09
9.904040404040403978e-01 6.249105657442815057e-03 3.999806663328256207e+01 9.365389081422928125e+13 3.934456485144355753e+00 -1.790325686895077896e+10 -1.390344640388444710e+10 -9.903636212008741379e+09 -5.903828592043825150e+09 -1.904004441814429998e+09 2.095704708652844191e+09
1.000000000000000000e+00 6.250000000000000347e-03 3.999999999999997158e+01 3.309843515734436591e-11 -2.851410242311556154e-01 -1.799999999999998856e+10 -1.400000000000000381e+10 -1.000000000000002289e+10 -6.000000000000038147e+09 -2.000000000000055075e+09 2.000000000000012159e+09
