# El	 r	 phi_matrix_elements_list	 d2E01dphi2_list
89785724.718582	0.4008474576271186	4983815.722104897	1918523.5070800781
89785724.718582	0.4161016949152542	5165896.584746367	1607219.4012451172
89785724.718582	0.4313559322033898	5342513.066855116	1349531.6912841797
89785724.718582	0.4466101694915254	5513543.550568358	1135780.8865356445
89785724.718582	0.46186440677966095	5678896.667868301	958098.2327270508
89785724.718582	0.4771186440677966	5838508.164774409	810079.5877075195
89785724.718582	0.49237288135593216	5992338.0097231	686502.9244995117
89785724.718582	0.5076271186440677	6140367.732358091	583104.1470336914
89785724.718582	0.5228813559322034	6282597.979342076	496392.1682739258
89785724.718582	0.538135593220339	6419046.274194403	423512.3941040039
89785724.718582	0.5533898305084746	6549744.968515882	362117.7850341797
89785724.718582	0.5686440677966101	6674739.372336445	310277.6724243164
89785724.718582	0.5838983050847457	6794086.051714585	266404.8504638672
89785724.718582	0.5991525423728814	6907851.282142655	229186.98852539062
89785724.718582	0.614406779661017	7016109.646756754	197539.72229003906
89785724.718582	0.6296610169491526	7118942.768818795	170562.9803466797
89785724.718582	0.6449152542372881	7216438.16841914	147514.08966064453
89785724.718582	0.6601694915254237	7308688.2338483855	127771.21032714844
89785724.718582	0.6754237288135593	7395789.298578081	110819.32250976562
89785724.718582	0.690677966101695	7477840.815297295	96225.89172363281
89785724.718582	0.7059322033898305	7554944.618949151	83630.19561767578
89785724.718582	0.7211864406779661	7627204.271207121	72732.00805664062
89785724.718582	0.7364406779661017	7694724.479317004	63275.108642578125
89785724.718582	0.7516949152542373	7757610.582703337	55047.626037597656
89785724.718582	0.7669491525423728	7815968.101197348	47865.28106689453
89785724.718582	0.7822033898305085	7869902.339181421	41579.74182128906
89785724.718582	0.7974576271186441	7919518.040367783	36061.68273925781
89785724.718582	0.8127118644067797	7964919.088334322	31199.96612548828
89785724.718582	0.8279661016949152	8006208.248323036	26901.051635742188
89785724.718582	0.8432203389830508	8043486.9461704455	23086.82647705078
89785724.718582	0.8584745762711864	8076855.080582024	19689.49951171875
89785724.718582	0.873728813559322	8106410.865280438	16649.412231445312
89785724.718582	0.8889830508474577	8132250.697859377	13917.365112304688
89785724.718582	0.9042372881355932	8154469.052451527	11449.209594726562
89785724.718582	0.9194915254237288	8173158.393582658	9208.009643554688
89785724.718582	0.9347457627118644	8188409.1088231215	7161.3665771484375
89785724.718582	0.95	8200309.458074585	5281.311950683594
100938012.73395194	0.05	477684.54157798743	212905783.46694946
100938012.73395194	0.06525423728813559	646440.6344914015	185222371.46347046
100938012.73395194	0.0805084745762712	828953.4806296644	157944818.55789185
100938012.73395194	0.09576271186440678	1024882.123468557	132849731.95930481
100938012.73395194	0.11101694915254237	1233140.8018039293	110754590.31463623
100938012.73395194	0.12627118644067797	1452250.1782979353	91838910.69442749
100938012.73395194	0.14152542372881355	1680578.8873937912	75928917.84439087
100938012.73395194	0.15677966101694915	1916488.7987680668	62691892.888183594
100938012.73395194	0.17203389830508475	2158412.634016081	51749647.78930664
100938012.73395194	0.18728813559322033	2404889.893234963	42736718.747406006
100938012.73395194	0.2025423728813559	2654579.4214059017	35325765.07141113
100938012.73395194	0.21779661016949153	2906259.96605394	29235334.026489258
100938012.73395194	0.2330508474576271	3158825.1650395985	24229019.969329834
100938012.73395194	0.24830508474576268	3411276.3615963017	20110928.902130127
100938012.73395194	0.2635593220338983	3662714.907890066	16720018.82446289
100938012.73395194	0.2788135593220339	3912334.689415493	13924476.112060547
100938012.73395194	0.29406779661016946	4159415.136133292	11616648.80493164
100938012.73395194	0.30932203389830504	4403314.770424475	9708701.20147705
100938012.73395194	0.32457627118644067	4643465.25445545	8128966.970214844
100938012.73395194	0.33983050847457624	4879365.874013748	6818945.306396484
100938012.73395194	0.3550847457627118	5110578.397154849	5730848.638000488
100938012.73395194	0.37033898305084745	5336722.256952454	4825601.52923584
100938012.73395194	0.385593220338983	5557470.020077595	4071215.9426879883
100938012.73395194	0.4008474576271186	5772543.113924934	3441477.285461426
100938012.73395194	0.4161016949152542	5981707.793350372	2914874.019470215
100938012.73395194	0.4313559322033898	6184771.333933812	2473737.712097168
100938012.73395194	0.4466101694915254	6381578.442516709	2103528.232727051
100938012.73395194	0.46186440677966095	6572007.878031566	1792274.7518920898
100938012.73395194	0.4771186440677966	6755969.276815579	1530097.819519043
100938012.73395194	0.49237288135593216	6933400.177002595	1308843.6849975586
100938012.73395194	0.5076271186440677	7104263.236609308	1121765.7705688477
100938012.73395194	0.5228813559322034	7268543.639637354	963276.9049072266
100938012.73395194	0.538135593220339	7426246.684102813	828743.7387084961
100938012.73395194	0.5533898305084746	7577395.545480369	714317.9782104492
100938012.73395194	0.5686440677966101	7722029.208623011	616794.0902709961
100938012.73395194	0.5838983050847457	7860200.560856159	533509.2828369141
100938012.73395194	0.5991525423728814	7991974.638653128	462234.84466552734
100938012.73395194	0.614406779661017	8117427.020095487	401110.9442138672
100938012.73395194	0.6296610169491526	8236642.355198201	348580.01403808594
100938012.73395194	0.6449152542372881	8349713.026142248	303335.6286621094
100938012.73395194	0.6601694915254237	8456737.92948587	264281.49810791016
100938012.73395194	0.6754237288135593	8557821.372529123	230496.1441040039
100938012.73395194	0.690677966101695	8653072.076158471	201200.27069091797
100938012.73395194	0.7059322033898305	8742602.276701234	175738.2632446289
100938012.73395194	0.7211864406779661	8826526.919570126	153555.3369140625
100938012.73395194	0.7364406779661017	8904962.937752249	134179.41192626953
100938012.73395194	0.7516949152542373	8978028.608505495	117213.30505371094
100938012.73395194	0.7669491525423728	9045842.981945219	102318.09631347656
100938012.73395194	0.7822033898305085	9108525.375539964	89201.953125
100938012.73395194	0.7974576271186441	9166194.928871168	77621.57501220703
100938012.73395194	0.8127118644067797	9218970.213360205	67364.23370361328
100938012.73395194	0.8279661016949152	9266968.891997598	58247.48474121094
100938012.73395194	0.8432203389830508	9310307.42445024	50117.181701660156
100938012.73395194	0.8584745762711864	9349100.813246854	42841.244201660156
100938012.73395194	0.873728813559322	9383462.3870568	36299.698791503906
100938012.73395194	0.8889830508474577	9413503.61737914	30399.472045898438
100938012.73395194	0.9042372881355932	9439333.965251002	25048.885803222656
100938012.73395194	0.9194915254237288	9461060.75485597	20173.84002685547
100938012.73395194	0.9347457627118644	9478789.071174992	15708.58154296875
100938012.73395194	0.95	9492621.67906619	11595.82763671875
113475526.83473343	0.05	595619.9806003834	273195582.33924866
113475526.83473343	0.06525423728813559	799508.5899411244	241045801.13616943
113475526.83473343	0.0805084745762712	1016844.0078199903	208668515.3819275
113475526.83473343	0.09576271186440678	1247425.5345998374	178226541.28234863
113475526.83473343	0.11101694915254237	1490296.2001476071	150860742.81921387
