# El	 r	 dHdphi_overDelta_square_elements_list	 d2f01dphi2_abs_list	 dHdr_overDelta_square_matrix_elements_list	 df01dr_abs 
457890931.84170705	0.7100000000000001	0.0016968128293155997	422872.95451483014	0.00048141440619607335	3710485513.1293383
457890931.84170705	0.73	0.0017031342754989132	338007.3638417339	0.0004126190924041198	3378371052.5110426
457890931.84170705	0.75	0.0017087704178846736	268277.4867554622	0.00034936914735787117	3066150201.628458
457890931.84170705	0.77	0.0017137512781520634	211025.79337359424	0.0002917282005230107	2772346653.6860604
457890931.84170705	0.79	0.0017181055287315745	164102.59281814465	0.00023969616621505893	2495598309.868111
457890931.84170705	0.81	0.001721860474954273	125763.76970112792	0.00019322011694120436	2234650233.774389
457890931.84170705	0.8300000000000001	0.0017250420593109715	94590.43351154472	0.00015220384411944273	1988347391.5707293
457890931.84170705	0.85	0.001727674881976653	69425.53752770933	0.0001165161969606953	1755627369.1088974
457890931.84170705	0.87	0.0017297822330527366	49323.69561252146	8.599830304034527e-05	1535513433.0400755
457890931.84170705	0.89	0.0017313861330010656	33511.30561175731	6.046977872542829e-05	1327107305.9724226
457890931.84170705	0.91	0.001732507378553881	21354.755441503577	3.9734036785414046e-05	1129584488.8778753
457890931.84170705	0.93	0.0017331655920175325	12334.992835203284	2.3582794105443883e-05	942181845.6381104
457890931.84170705	0.9500000000000001	0.0017333792723867644	6027.125142107783	1.1799875842935482e-05	764215996.2080753
457890931.84170705	0.97	0.0017331658470739152	2084.011359309917	4.164404634820522e-06	594988711.6634989
457890931.84170705	0.99	0.0017325417233614792	223.03451832424506	4.534552275959031e-07	434115999.63366604
544817722.6584069	0.01	0.0015330026956796514	4021019388.024961	4.485503531202519e-06	31187717522.058792
544817722.6584069	0.03	0.0015363013814028504	3096442923.991812	4.01322581172049e-05	31057953698.489807
544817722.6584069	0.05	0.0015428548790352363	2370154109.359909	0.00011016999650913863	30801503596.49685
544817722.6584069	0.06999999999999999	0.001552575759071479	1806827333.8742602	0.00021213371659359234	30420875561.62154
544817722.6584069	0.09	0.0015653337897330627	1374324213.674975	0.00034244232690386556	29921487867.07588
544817722.6584069	0.11	0.0015809573360061459	1044778578.0404526	0.0004965379331019452	29310091282.29284
544817722.6584069	0.13	0.0015992356638577965	794970080.4764737	0.0006690692618437508	28595096111.74956
544817722.6584069	0.15000000000000002	0.0016199223977325528	606158383.1038781	0.0008541144778852853	27786330997.251774
544817722.6584069	0.17	0.0016427403032702077	463593251.99364895	0.0010454349252445386	26894883833.996147
544817722.6584069	0.19	0.001667387431359385	355884365.92408526	0.0012367471949130385	25932845006.086746
544817722.6584069	0.21000000000000002	0.00169354448553894	274358122.04878014	0.001421997266358221	24913004911.708694
544817722.6584069	0.23	0.0017208830929826802	212473792.59106582	0.0015956182568300054	23848506071.869316
544817722.6584069	0.25	0.0017490745068333075	165330088.49999332	0.0017527533296324725	22752473480.857628
544817722.6584069	0.27	0.0017777981769226989	129267295.2275496	0.0018894279110799556	21637647205.92781
544817722.6584069	0.29000000000000004	0.0018067496170367904	101556578.92108579	0.002002660301537369	20516043406.67845
544817722.6584069	0.31	0.0018356470713262406	80162635.20394166	0.002090506236583438	19398666783.89611
544817722.6584069	0.33	0.00186423662361405	63565049.46234013	0.002152039803005005	18295291459.52084
544817722.6584069	0.35000000000000003	0.0018922955712548188	50625157.09240002	0.002187279149173999	17214319266.955048
544817722.6584069	0.37	0.0019196340658035882	40487413.40594331	0.00219706973310907	16162716076.22844
544817722.6584069	0.39	0.0019460951766712088	32506566.652116925	0.002182939966495271	15146019480.944416
544817722.6584069	0.41000000000000003	0.0019715536422123185	26193947.469406337	0.0021469440852260593	14168405911.406628
544817722.6584069	0.43	0.0019959136290834734	21177842.28501304	0.0020915053341644192	13232802369.060717
544817722.6584069	0.45	0.0020191058295623465	17174212.77075424	0.002019269734663746	12341027394.58627
544817722.6584069	0.47000000000000003	0.0020410841991248332	13965008.168691413	0.001932977459838325	11493947050.350807
544817722.6584069	0.49	0.00206182258667855	11382052.710764717	0.001835355715373795	10691634022.357887
544817722.6584069	0.51	0.0020813114503454625	9295032.943824116	0.001729034368824651	9933520772.691454
544817722.6584069	0.53	0.002099554792535835	7602507.313049496	0.0016164835615431	9218540520.201439
544817722.6584069	0.55	0.002116567395759902	6225150.188270845	0.0014999711971952943	8545252372.98151
544817722.6584069	0.5700000000000001	0.002132372398329045	5100653.530684088	0.001381537455079122	7911948989.207428
544817722.6584069	0.59	0.0021469992176016027	4179862.8443116853	0.0012629832008374457	7316746682.62448
544817722.6584069	0.61	0.002160481806850326	3423835.8174166055	0.0011458692262511256	6757658924.904577
544817722.6584069	0.63	0.0021728572185430073	2801593.5254712137	0.001031523520242101	6232654827.93679
544817722.6584069	0.65	0.002184164439912826	2288393.6446091705	0.0009210541553218216	5739704496.115144
544817722.6584069	0.67	0.002194443464358147	1864398.7833328012	0.0008153657946732171	5276813216.710463
544817722.6584069	0.6900000000000001	0.002203734562908018	1513645.155433163	0.0007151782364058268	4842046385.698584
544817722.6584069	0.7100000000000001	0.00221207772253686	1223240.5165838883	0.0006210457847598594	4433546904.766247
544817722.6584069	0.73	0.0022195122216109495	982737.843029012	0.0005333765593003067	4049546576.640393
544817722.6584069	0.75	0.002226076316620669	783644.2849986611	0.00045245111849772024	3688372807.954096
544817722.6584069	0.77	0.0022318070181857473	619034.67311052	0.0003784399858364664	3348451711.5273547
544817722.6584069	0.79	0.0022367399379051417	483246.1598133673	0.0003114198303495456	3028308508.370762
544817722.6584069	0.81	0.002240909190828931	371636.06928895594	0.00025138817631594894	2726565946.9101515
544817722.6584069	0.8300000000000001	0.0022443473411204377	280389.1874589545	0.000198276606090734	2441941329.852933
544817722.6584069	0.85	0.0022470853808522445	206363.86581974136	0.0001519624824477242	2173242536.991301
544817722.6584069	0.87	0.0022491527338685505	146968.71395216868	0.00011227925845492038	1919363623.133086
544817722.6584069	0.89	0.0022505772782895075	100063.4861786716	7.902546876621517e-05	1679279385.059932
544817722.6584069	0.91	0.002251385382578219	63879.17481431087	5.19725104429516e-05	1452042340.5420113
544817722.6584069	0.93	0.0022516019511808014	36953.40485480923	3.087132727719703e-05	1236770145.3308759
544817722.6584069	0.9500000000000001	0.0022512504766275506	18078.06136970812	1.545811159367347e-05	1032668788.0313292
544817722.6584069	0.97	0.002250353095686768	6256.732421227444	5.4591336259270406e-06	838922797.3674642
544817722.6584069	0.99	0.002248930647721088	670.0535445316242	5.948021738770939e-07	655082624.2888721
648246842.8208699	0.01	0.0021080594249182644	5617206121.434238	4.955335627698575e-06	32162058146.368687
648246842.8208699	0.03	0.0021116050791360995	4467093036.433269	4.4356274107148444e-05	32048357812.344604
648246842.8208699	0.05	0.0021186547994439457	3534754608.049145	0.00012187819970130065	31823138147.069813
648246842.8208699	0.06999999999999999	0.002129125675323427	2786804451.0369415	0.00023500605035801754	31488179905.74062
648246842.8208699	0.09	0.0021428940810405772	2191980396.7047286	0.00038007882979042306	31047337424.36709
648246842.8208699	0.11	0.002159796762955821	1722185591.963992	0.0005524218044365302	30505434759.577015
648246842.8208699	0.13	0.0021796325854386536	1353035194.6815388	0.0007465190602860852	29868519768.00776
648246842.8208699	0.15000000000000002	0.0022021651200845953	1063969980.696677	0.0009562217803416941	29143724765.053905
648246842.8208699	0.17	0.0022271262317009747	838060338.4244683	0.001174985079710063	28339194470.53706
648246842.8208699	0.19	0.002254220744847223	661625672.1553519	0.0013961234505890164	27463951521.00621
648246842.8208699	0.21000000000000002	0.0022831321739137716	523772045.8702405	0.001613072277362878	26527731859.339855
648246842.8208699	0.23	0.0023135293808355805	415920446.6536538	0.001819641024600949	25540783842.693146
648246842.8208699	0.25	0.0023450739055214474	331369345.4624635	0.0020102430928640503	24513640593.645382
648246842.8208699	0.27	0.002377427615555619	264912954.2913582	0.0021800883237486058	23456875856.777912
648246842.8208699	0.29000000000000004	0.0024102602612325204	212521583.31868547	0.0023253267863600114	22380857103.291176
648246842.8208699	0.31	0.0024432565110989292	171081679.01198545	0.00244313653691284	21295510428.64637
648246842.8208699	0.33	0.0024761220843490406	138188749.0973707	0.0025317529606187225	20210111053.630344
648246842.8208699	0.35000000000000003	0.002508588682062891	111984840.39042103	0.0025904423639909516	19133110770.14135
648246842.8208699	0.37	0.0025404175344859903	91032304.47778453	0.0026194269518256467	18072009997.94169
648246842.8208699	0.39	0.0025714015070909934	74216442.17105758	0.002619771618389703	17033277861.857298
648246842.8208699	0.41000000000000003	0.0026013658255930124	60670762.659574725	0.0025932447802616116	16022319518.851452
648246842.8208699	0.43	0.002630167574747189	49719755.31343326	0.0025421657493586254	15043486418.839197
648246842.8208699	0.45	0.002657694189503487	40835120.90513762	0.002469250104654939	14100122635.409016
648246842.8208699	0.47000000000000003	0.0026838611879875535	33602296.49138495	0.0023774625518691553	13194638976.760107
648246842.8208699	0.49	0.002708609397456408	27694830.116630416	0.002269884295825828	12328606226.734613
648246842.8208699	0.51	0.0027319019035319894	22854733.503874402	0.002149599394175103	11502859362.82523
648246842.8208699	0.53	0.0027537209178278774	18877386.40119189	0.0020196022217147994	10717605674.804539
648246842.8208699	0.55	0.002774064717087795	15599908.996332828	0.0018827262470255542	9972531108.449118
648246842.8208699	0.5700000000000001	0.002792944764404898	12892180.489289807	0.0017415928903947039	9266900643.468033
648246842.8208699	0.59	0.0028103830842018344	10649880.591533639	0.0015985782920758048	8599649909.334866
648246842.8208699	0.61	0.0028264099299173413	8789081.119682971	0.001455795312354787	7969466448.2956
648246842.8208699	0.63	0.0028410617576569313	7242028.52300113	0.001315087921575103	7374860009.078992
648246842.8208699	0.65	0.002854379500318872	5953844.017166839	0.0011780352231100402	6814221974.75577
648246842.8208699	0.67	0.0028664071240855704	4879932.898287531	0.0010459625976684034	6285874524.906752
648246842.8208699	0.6900000000000001	0.002877190441590811	3983943.6719739228	0.0009199577902671539	5788110446.987034
648246842.8208699	0.7100000000000001	0.0028867761523670727	3236154.8410858586	0.0008008901268985013	5319224666.273921
648246842.8208699	0.73	0.0028952110802707995	2612195.4272161718	0.0006894314081875466	4877538618.830117
648246842.8208699	0.75	0.0029025415785712294	2092026.79252316	0.0005860773584730063	4461418562.359229
648246842.8208699	0.77	0.0029088130755311335	1659129.7382435286	0.0004911687982794184	4069288846.4895315
648246842.8208699	0.79	0.002914069736092174	1299853.399688857	0.00040491195112641167	3699641064.6640396
648246842.8208699	0.81	0.0029183542182874356	1002892.0872771322	0.0003273974929542571	3351039889.4313183
648246842.8208699	0.8300000000000001	0.0029217075060124133	758863.6415117009	0.0002586181075802498	3022126302.361665
648246842.8208699	0.85	0.002924168802608093	559968.5891765337	0.0001984844300673971	2711618731.340655
648246842.8208699	0.87	0.0029257754722822014	399713.82009217265	0.00014683934732597772	2418312847.891636
648246842.8208699	0.89	0.0029265630186549644	272687.9518762593	0.0001034706875985326	2141079418.7256317
648246842.8208699	0.91	0.002926565091679177	174378.22756344386	6.812237271417709e-05	1878864270.2746172
648246842.8208699	0.93	0.0029258135158477965	101020.89403171942	4.050413385838877e-05	1630676675.2008765
648246842.8208699	0.9500000000000001	0.0029243383340004183	49478.6521173019	2.0299906720627468e-05	1395618404.3019083
648246842.8208699	0.97	0.0029221678622021532	17140.063259468603	7.175028487803244e-06	1172759380.6294143
648246842.8208699	0.99	0.0029193287521195412	1836.820272889104	7.823596134002559e-07	961584895.4540858
771311122.5104184	0.01	0.002884308817769596	7790436733.809073	5.547502916557817e-06	33253591213.224457
771311122.5104184	0.03	0.002888150292069486	6365587915.657382	4.9676296931767385e-05	33152674745.3508
771311122.5104184	0.05	0.002895792704113825	5179602822.985308	0.00013660314923170312	32952420095.802883
771311122.5104184	0.06999999999999999	0.002907155209633555	4200905278.8706	0.00026371036214943865	32654117844.876076
771311122.5104184	0.09	0.002922117166648395	3399236852.6456304	0.0004271800651030468	32260565998.31597
771311122.5104184	0.11	0.002940519023422928	2746596888.9225316	0.000622122334635345	31775279318.890354
771311122.5104184	0.13	0.002962163713509371	2217858132.9209113	0.0008427417365360438	31202685899.510895
771311122.5104184	0.15000000000000002	0.002986818698553961	1791051219.0705698	0.0010825378050495296	30548044276.922787
771311122.5104184	0.17	0.003014218789143039	1447382152.4426448	0.0013345330858962905	29817414787.31429
771311122.5104184	0.19	0.003044069838102521	1171060664.5401103	0.001591520326964082	29017590705.544857
771311122.5104184	0.21000000000000002	0.0030760533420993628	949013400.0967016	0.0018463184550770524	28156010919.790905
771311122.5104184	0.23	0.003109831911003283	770542520.4090252	0.0020920254505344227	27240646979.191113
771311122.5104184	0.25	0.0031450554788478927	626973731.6705239	0.002322255458213206	26279867851.14312
771311122.5104184	0.27	0.0031813680470055288	511322102.9537321	0.0025313477228141273	25282285869.118603
771311122.5104184	0.29000000000000004	0.0032184146810242853	417991394.7794392	0.0027145363529954085	24256590094.693672
771311122.5104184	0.31	0.003255848438607804	342513509.92539173	0.002868072463286826	23211374788.16348
771311122.5104184	0.33	0.003293336894482214	281328761.80290145	0.002989293686624215	22154971587.72273
771311122.5104184	0.35000000000000003	0.0033305679510343606	231604231.97607386	0.0030766399979980604	21095293946.911606
771311122.5104184	0.37	0.003367254678221742	191085817.498209	0.0031296187578635447	20039701457.917194
771311122.5104184	0.39	0.003403139004488209	157979024.99410462	0.003148725385334375	18994890002.32491
771311122.5104184	0.41000000000000003	0.003437994171000907	130853683.57970087	0.0031353287129983957	17966811506.990166
771311122.5104184	0.43	0.0034716259525460974	108568203.5055589	0.003091531618113138	16960624724.599106
771311122.5104184	0.45	0.0035038727290439813	90209599.8583429	0.0030200179165506594	15980676213.43975
771311122.5104184	0.47000000000000003	0.003534604554256616	75046112.85183285	0.002923895859762253	15030508807.485268
771311122.5104184	0.49	0.00356372140879603	62489825.96018046	0.0028065471313646023	14112893488.437527
771311122.5104184	0.51	0.003591150842768209	52067182.75011213	0.0026714882980762244	13229879769.145483
771311122.5104184	0.53	0.003616845211874449	43395725.25265783	0.0025222495336201384	12382859430.480555
771311122.5104184	0.55	0.003640778694055836	36165724.20707981	0.0023622733614322633	11572638643.832232
771311122.5104184	0.5700000000000001	0.0036629442469351954	30125652.697524615	0.002194834341215134	10799514030.110125
771311122.5104184	0.59	0.003683350634393492	25070679.3980821	0.0020229791644461553	10063348930.904835
771311122.5104184	0.61	0.003702019617740336	20833535.66133475	0.0018494855644941258	9363646973.994724
771311122.5104184	0.63	0.003718983376173489	17277250.820421983	0.0016768377717664078	8699620819.59563
771311122.5104184	0.65	0.0037342821944728387	14289359.943403028	0.0015072159029535853	8070254706.332137
771311122.5104184	0.67	0.003747962434068013	11777274.177850105	0.0013424965965746001	7474360039.900719
771311122.5104184	0.6900000000000001	0.0037600747869310502	9664570.882742707	0.001184262322350806	6910623766.409289
771311122.5104184	0.7100000000000001	0.0037706727998076408	7888013.037994317	0.0010338170324315002	6377649651.028329
771311122.5104184	0.73	0.003779811648481523	6395148.252033067	0.0008922061318329374	5873992845.602088
771311122.5104184	0.75	0.003787547137280024	5142369.508379073	0.0007602390806257128	5398188297.143531
771311122.5104184	0.77	0.0037939348971124426	4093344.709891627	0.0006385132703533331	4948773645.49896
771311122.5104184	0.79	0.003799029755270066	3217741.5226071575	0.0005274381222380778	4524307287.260751
771311122.5104184	0.81	0.0038028852514172947	2490189.3039697097	0.0004272586236192581	4123382276.0032096
771311122.5104184	0.8300000000000001	0.003805553276189937	1889431.8651481275	0.0003380777472204384	3744636716.663153
771311122.5104184	0.85	0.003807083811217758	1397634.2533850274	0.0002598773850666639	3386761155.6258845
771311122.5104184	0.87	0.003807524751951211	999814.1707732753	0.00019253757785208183	3048503793.215268
771311122.5104184	0.89	0.0038069217972073704	683374.5131788034	0.00013585393553782065	2728672852.8556294
771311122.5104184	0.91	0.0038053183917453218	437718.17519676586	8.955323084695821e-05	2426140686.827007
771311122.5104184	0.93	0.003802755710370037	253929.9526665966	5.330720914687484e-05	2139834341.2946517
771311122.5104184	0.9500000000000001	0.0037992726740138333	124513.31884802156	2.6744700541728258e-05	1868771129.6780114
771311122.5104184	0.97	0.003794905989945082	43172.195577858314	9.462147142796115e-06	1611921983.328758
771311122.5104184	0.99	0.003789690209718113	4629.714628489031	1.0326738663987843e-06	1368714367.5171177
917738133.701449	0.01	0.0039240268125080606	10723799004.756128	6.300459255376258e-06	34484959700.066765
917738133.701449	0.03	0.0039282331122781474	8964524623.020277	5.643799641006932e-05	34394310245.26293
917738133.701449	0.05	0.003936605041338236	7467299396.149739	0.00015530272840216696	34214171123.608055
917738133.701449	0.06999999999999999	0.003949061457582111	6202166953.404762	0.00030011724685173954	33945492079.630135
917738133.701449	0.09	0.003965481183864105	5139887003.92275	0.0004868227863684765	33590335354.535145
917738133.701449	0.11	0.003985703755178174	4252748846.916238	0.0007102055787847715	33151300042.466785
917738133.701449	0.13	0.004009530575955539	3515194021.978918	0.0009640609391795821	32631674653.922188
917738133.701449	0.15000000000000002	0.004036726600484464	2904193371.403485	0.0012413908313562098	32035387423.944607
917738133.701449	0.17	0.0040670226488093665	2399406910.7135906	0.0015346291269107283	31366999867.00258
917738133.701449	0.19	0.004100118452502117	1983171398.6680458	0.0018358871404400908	30631674054.670197
917738133.701449	0.21000000000000002	0.004135686490040818	1640364502.7537038	0.0021372104446226448	29835129017.711746
917738133.701449	0.23	0.004173376621807342	1358190893.0549731	0.002430836652197563	28983579863.298378
917738133.701449	0.25	0.0042128214737256016	1125927831.3453445	0.0027094430211144424	28083660375.443493
917738133.701449	0.27	0.004253642452826558	934658571.3598024	0.0029663726037124235	27142329571.66796
917738133.701449	0.29000000000000004	0.0042954562145649244	777013015.3932257	0.003195828368935246	26166764512.096874
917738133.701449	0.31	0.004337881348901142	646927594.1375228	0.0033930263246517325	25164242861.394882
917738133.701449	0.33	0.004380545016879793	539430607.2984746	0.00355430108230048	24142019807.570248
917738133.701449	0.35000000000000003	0.004423089257232852	450455221.708033	0.0036771603369711347	23107204630.608395
917738133.701449	0.37	0.004465176695369277	376679701.65273213	0.0037602880846806836	22066642440.677048
917738133.701449	0.39	0.004506495424019784	315392910.3810608	0.0038034997080463786	21026806327.504566
917738133.701449	0.41000000000000003	0.004546762881122248	264382355.6966458	0.0038076549825340074	19993704423.99395
917738133.701449	0.43	0.004585728619501194	221841795.92511067	0.003774537295920186	18972805285.748688
917738133.701449	0.45	0.004623175936214998	186295477.89480683	0.0037067087478883255	17968983656.893566
917738133.701449	0.47000000000000003	0.004658922399191731	156536306.88815448	0.003607351245261189	16986487306.744066
917738133.701449	0.49	0.0046928193681962	131575556.99466392	0.0034801032926046593	16028924312.750412
917738133.701449	0.51	0.004724750651787433	110602061.37547152	0.003328901058435754	15099269059.851912
917738133.701449	0.53	0.004754630469650545	92949141.79890376	0.003157830691857456	14199884412.301846
917738133.701449	0.55	0.00478240090079067	78067827.96404293	0.0029709970106526836	13332556995.004526
917738133.701449	0.5700000000000001	0.004808028994651156	65505172.49293892	0.002772411797335611	12498542322.942015
917738133.701449	0.59	0.004831503707461996	54886685.35398292	0.002565903200243379	11698616564.666166
917738133.701449	0.61	0.0048528328037498215	45902094.34776874	0.0023550462613496034	10933131987.428238
917738133.701449	0.63	0.004872039836493832	38293789.46528266	0.002143113444511074	10202073517.310848
917738133.701449	0.65	0.0048891612919690144	31847432.862255186	0.001933043230980436	9505114315.714104
917738133.701449	0.67	0.0049042439592069205	26384316.985971533	0.0017274243602543122	8841668756.076033
917738133.701449	0.6900000000000001	0.0049173425608088125	21755134.971471217	0.0015284930773498888	8210941647.180171
917738133.701449	0.7100000000000001	0.0049285176624055274	17834893.143852685	0.001338140744485682	7611972963.098709
917738133.701449	0.73	0.004937833862689775	14518748.39586849	0.0011579293266102502	7043677689.585226
917738133.701449	0.75	0.0049453582544891125	11718595.622354554	0.0009891125116148144	6504880681.768162
917738133.701449	0.77	0.0049511591394264835	9360264.437898973	0.0008326605316924167	5994346634.852136
917738133.701449	0.79	0.004955304973763971	7381211.733696675	0.0006892870762940201	5510805428.264695
917738133.701449	0.81	0.004957863520467103	5728618.4764098395	0.000559477003858802	5052973197.292932
917738133.701449	0.8300000000000001	0.004958901181797018	4357816.720208753	0.00044351385192412535	4619569565.804634
917738133.701449	0.85	0.004958482487305376	3230986.9296606053	0.00034150640368598546	4209331393.324634
917738133.701449	0.87	0.004956669713574804	2316076.993439688	0.0002534137893317615	3821023802.6976705
917738133.701449	0.89	0.0049535226140408695	1585903.4585004873	0.00017906878217541566	3453447685.8521996
917738133.701449	0.91	0.004949098239514368	1017402.8570867121	0.00011819909505601946	3105448624.0949097
917738133.701449	0.93	0.004943450832378429	591006.922574622	7.044659529747791e-05	2775910625.743151
917738133.701449	0.9500000000000001	0.004936631779748459	290120.2897851153	3.538444121775956e-05	2463798255.6996717
917738133.701449	0.97	0.004928689613057876	100683.1605845833	1.2532204313288159e-05	2168011356.7017736
917738133.701449	0.99	0.004919670043517422	10804.56508766294	1.3690831469814723e-06	1887933649.156488
1091963096.951765	0.01	0.00530426992805436	14645955129.201416	7.266007632985526e-06	35879498743.45107
1091963096.951765	0.03	0.005308943135109557	12479989544.905685	6.510689951259391e-05	35797181646.019966
1091963096.951765	0.05	0.0053182475345543755	10601928975.21544	0.0001792661686200471	35633406142.368385
1091963096.951765	0.06999999999999999	0.0053320992652757075	8983204452.243301	0.00034674205735039557	35388876522.641884
1091963096.951765	0.09	0.005350372987612782	7595523448.744543	0.000563139276618538	35065124552.4061
1091963096.951765	0.11	0.005372902510703698	6411546128.395427	0.0008227954229988372	34664087335.29597
1091963096.951765	0.13	0.005399481762387799	5405481750.097041	0.0011189453413738705	34188226176.75373
1091963096.951765	0.15000000000000002	0.005429866199210533	4553506721.424125	0.0014439194947678188	33640497703.61598
1091963096.951765	0.17	0.005463774758889083	3834011820.1813912	0.001789371085289998	33024359177.94576
1091963096.951765	0.19	0.00550089244963744	3227702268.0332074	0.002146525269118815	32343756516.597046
1091963096.951765	0.21000000000000002	0.005540873650342245	2717580860.751718	0.0025064424269010213	31603106180.600025
1091963096.951765	0.23	0.0055833461622163865	2288845513.5026293	0.0028602862316907604	30807265665.805073
1091963096.951765	0.25	0.005627916008596874	1928730134.3440335	0.003199586362509512	29961492334.396626
1091963096.951765	0.27	0.005674172927363482	1626313226.4885404	0.003516485312409993	29071389827.53184
1091963096.951765	0.29000000000000004	0.005721696445516471	1372313305.4700139	0.0038039589715767284	28142842446.564907
1091963096.951765	0.31	0.005770062372340726	1158885004.88585	0.004056001617271662	27181938697.18282
1091963096.951765	0.33	0.0058188495029204345	979425168.4077818	0.004267767615588874	26194886084.488155
1091963096.951765	0.35000000000000003	0.0058676462923889505	828394525.7295681	0.0044356644541994	25187919998.0994
1091963096.951765	0.37	0.005916057247896538	701157755.3832991	0.004557394503631095	24167210101.86312
1091963096.951765	0.39	0.005963708791636658	593842759.0245363	0.004631945906401614	23138767941.75873
1091963096.951765	0.41000000000000003	0.00601025437452196	503218665.2390351	0.00465953593442224	22108359501.974705
1091963096.951765	0.43	0.006055378663493164	426591290.65832967	0.004641512759048407	21081426153.94465
1091963096.951765	0.45	0.006098800681451929	361714370.8035303	0.004580223608170483	20063016895.53261
1091963096.951765	0.47000000000000003	0.006140275841458188	306714714.53956455	0.004478858583309021	19057734030.822556
1091963096.951765	0.49	0.006179596879835352	260029444.02188337	0.004341279911177468	18069693580.67557
1091963096.951765	0.51	0.006216593750309738	220353588.83048698	0.004171846140789715	17102500825.562553
1091963096.951765	0.53	0.0062511325886753025	186596463.14458	0.0039752398816830185	16159240548.855124
1091963096.951765	0.55	0.006283113891811146	157845435.91304758	0.003756306280163704	15242480842.963028
1091963096.951765	0.5700000000000001	0.006312470075055143	133335887.5995748	0.0035199077443728334	14354288799.223627
1091963096.951765	0.59	0.006339162578505351	112426320.71184215	0.0032707986468584007	13496256046.965881
1091963096.951765	0.61	0.006363178687587566	94577749.4594844	0.0030135220212407663	12669531941.524681
1091963096.951765	0.63	0.006384528218812467	79336633.7435922	0.0027523287527060226	11874862190.873905
1091963096.951765	0.65	0.006403240200971982	66320743.917067766	0.002491118519132848	11112630844.631641
1091963096.951765	0.67	0.006419359657964985	55207446.389853306	0.002233400806190038	10382903786.909458
1091963096.951765	0.6900000000000001	0.006432944574454634	45723987.83267266	0.0019822736932752502	9685472156.185896
1091963096.951765	0.7100000000000001	0.00644406310161873	37639429.058769286	0.001740417759699912	9019894430.23324
1091963096.951765	0.73	0.006452791038691633	30757940.935836177	0.0015101023465007258	8385536211.067028
1091963096.951765	0.75	0.006459209607635796	24913225.3512682	0.001293201476586329	7781607038.080006
1091963096.951765	0.77	0.006463403523453344	19963866.161848195	0.001091216932267031	7207193807.9508
1091963096.951765	0.79	0.006465459351308077	15789449.620826943	0.0009053062669564439	6661290593.66198
1091963096.951765	0.81	0.006465464133537692	12287322.137556875	0.0007363138474444541	6142824817.998631
1091963096.951765	0.8300000000000001	0.006463504264327541	9369876.583003553	0.0005848033534860098	5650679900.9110775
1091963096.951765	0.85	0.006459664586849972	6962277.504863019	0.00045109048025725683	5183714472.380246
1091963096.951765	0.87	0.006454027686512171	5000551.342733071	0.00033527488168743117	4740778746.005612
1091963096.951765	0.89	0.006446673354176565	3429980.6200733413	0.00023727065034710168	4320727057.832009
1091963096.951765	0.91	0.006437678194397259	2203751.718166883	0.00015683484893505134	3922431646.133582
1091963096.951765	0.93	0.006427115355528492	1281814.5087867521	9.35937892720408e-05	3544780161.535504
1091963096.951765	0.9500000000000001	0.006415054360740754	629919.3017266404	4.706689945671228e-05	3186723688.6281996
1091963096.951765	0.97	0.006401561021317915	218802.44667477199	1.6688131996746944e-05	2847127405.247276
1091963096.951765	0.99	0.006386697415964981	23496.779912225986	1.8249497084338801e-06	2525350242.863623
1299263222.6094093	0.01	0.007117944341533848	19836214315.56827	8.514064964178192e-06	37460679201.17632
1299263222.6094093	0.03	0.0071232404249410505	17176429055.054144	7.63113066752186e-05	37385214031.623795
1299263222.6094093	0.05	0.007133787958488743	14833736668.9883	0.00021023343481742527	37234916905.60286
1299263222.6094093	0.06999999999999999	0.007149497803347383	12780690989.51314	0.00040697938018382335	37010308182.62319
1299263222.6094093	0.09	0.007170236598402788	10989812707.112106	0.0006617058861906872	36712521799.18023
1299263222.6094093	0.11	0.0071958272530445715	9434121408.32163	0.0009681553510309437	36342997460.19708
1299263222.6094093	0.13	0.007226049725232952	8087690084.669658	0.0013188225017135144	35903573197.097305
1299263222.6094093	0.15000000000000002	0.0072606421768035955	6926072736.317306	0.0017051563727647685	35396470432.47662
1299263222.6094093	0.17	0.00729930260629867	5926600030.44158	0.002117792892475691	34824305797.95427
1299263222.6094093	0.19	0.007341691058733022	5068553768.201569	0.0025468121169015473	34190091716.475456
1299263222.6094093	0.21000000000000002	0.0073874325003640455	4333237640.595044	0.0029820128673359466	33497233843.4532
1299263222.6094093	0.23	0.0074361204242571165	3703964705.798692	0.003413196324031073	32749521190.74605
1299263222.6094093	0.25	0.007487321219831755	3165982315.7876124	0.0038304491356116765	31951108280.25106
1299263222.6094093	0.27	0.007540579297629572	2706353665.8983903	0.004224415960717727	31106488120.537224
1299263222.6094093	0.29000000000000004	0.007595422912540275	2313812478.186755	0.004586551198249149	30220455504.079277
1299263222.6094093	0.31	0.007651370577653267	1978604184.4326074	0.004909340091934527	29298060602.18603
1299263222.6094093	0.33	0.007707937911821586	1692323811.4150362	0.005186480467963362	28344553466.242104
1299263222.6094093	0.35000000000000003	0.007764644721367733	1447757889.8815706	0.005413018074086894	27365320664.507195
1299263222.6094093	0.37	0.007821022085073927	1238735265.8516212	0.005585430750438761	26365815855.407944
1299263222.6094093	0.39	0.007876619195310323	1059989741.4082892	0.005701659322133323	25351486579.833706
