phi,wfunc0_up_,wfunc0_down,wfunc1_up,wfunc1_down
-0.936187237447489,0.0763919378452029,0.0,0.0,0.033820643839419275
-0.9329865973194634,0.07638721974357182,0.0,0.0,0.034021531472835785
-0.9297859571914389,0.07637969566161422,0.0,0.0,0.034224407962093605
-0.9265853170634133,0.0763693758794201,0.0,0.0,0.03442927825033589
-0.9233846769353876,0.07635627109402242,0.0,0.0,0.034636147129970304
-0.920184036807362,0.0763403924166884,0.0,0.0,0.03484501923945144
-0.9169833966793364,0.07632175137011639,0.0,0.0,0.03505589906005204
-0.9137827565513108,0.07630035988554232,0.0,0.0,0.03526879091262294
-0.9105821164232851,0.07627623029975608,0.0,0.0,0.03548369895434356
-0.9073814762952596,0.07624937535202635,0.0,0.0,0.0357006271754636
-0.9041808361672339,0.07621980818093922,0.0,0.0,0.03591957939603775
-0.9009801960392083,0.07618754232114844,0.0,0.0,0.036140559262653374
-0.8977795559111826,0.07615259170003953,0.0,0.0,0.03636357024515319
-0.8945789157831571,0.0761149706343096,0.0,0.0,0.036588615633354235
-0.8913782756551314,0.0760746938264624,0.0,0.0,0.036815698533762896
-0.8881776355271058,0.07603177636122198,0.0,0.0,0.037044821866288935
-0.8849769953990801,0.07598623370186439,0.0,0.0,0.03727598836095834
-0.8817763552710546,0.07593808168646944,0.0,0.0,0.03750920055462681
-0.8785757151430289,0.07588733652409439,0.0,0.0,0.03774446078769494
-0.8753750750150033,0.07583401479086935,0.0,0.0,0.037981771200826055
-0.8721744348869777,0.07577813342601776,0.0,0.0,0.038221133731668196
-0.8689737947589521,0.07571970972780209,0.0,0.0,0.03846255011158164
-0.8657731546309264,0.07565876134939514,0.0,0.0,0.03870602186237194
-0.8625725145029008,0.0755953062946816,0.0,0.0,0.03895155029303201
-0.8593718743748752,0.07552936291398808,0.0,0.0,0.039199136496491906
-0.8561712342468496,0.075460949899744,0.0,0.0,0.03944878134637949
-0.8529705941188239,0.0753900862820768,0.0,0.0,0.03970048549379181
-0.8497699539907984,0.07531679142433935,0.0,0.0,0.0399542493640801
-0.8465693138627727,0.07524108501857443,0.0,0.0,0.04021007315364739
-0.8433686737347471,0.07516298708091655,0.0,0.0,0.04046795682676259
-0.8401680336067214,0.07508251794693113,0.0,0.0,0.04072790011238957
-0.8369673934786959,0.0749996982668968,0.0,0.0,0.040989902501035326
-0.8337667533506702,0.07491454900102673,0.0,0.0,0.04125396324161577
-0.8305661132226446,0.07482709141463577,0.0,0.0,0.04152008133834273
-0.8273654730946189,0.07473734707325219,0.0,0.0,0.041788255547631645
-0.8241648329665934,0.07464533783767663,0.0,0.0,0.04205848437503288
-0.8209641928385677,0.07455108585898952,0.0,0.0,0.042330766072185895
-0.8177635527105421,0.0744546135735086,0.0,0.0,0.042605098633799986
-0.8145629125825165,0.07435594369769927,0.0,0.0,0.04288147979466081
-0.8113622724544909,0.07425509922303797,0.0,0.0,0.04315990702666467
-0.8081616323264652,0.07415210341083124,0.0,0.0,0.04344037753588267
-0.8049609921984396,0.07404697978699248,0.0,0.0,0.04372288825965465
-0.801760352070414,0.073939752136777,0.0,0.0,0.04400743586371532
-0.7985597119423884,0.07383044449947815,0.0,0.0,0.0442940167393526
-0.7953590718143627,0.07371908116308619,0.0,0.0,0.04458262700060125
-0.7921584316863371,0.07360568665891087,0.0,0.0,0.04487326248147126
-0.7889577915583115,0.07349028575617073,0.0,0.0,0.04516591873321309
-0.7857571514302859,0.0733729034565497,0.0,0.0,0.04546059102162166
-0.7825565113022602,0.07325356498872382,0.0,0.0,0.045757274324378434
-0.7793558711742347,0.07313229580285953,0.0,0.0,0.04605596332843558
-0.776155231046209,0.07300912156508442,0.0,0.0,0.04635665242744048
-0.7729545909181834,0.07288406815193434,0.0,0.0,0.04665933571920446
-0.7697539507901577,0.07275716164477647,0.0,0.0,0.04696400700321525
-0.7665533106621322,0.07262842832421114,0.0,0.0,0.04727065977819478
-0.7633526705341065,0.07249789466445578,0.0,0.0,0.047579287239704796
-0.7601520304060809,0.07236558732770897,0.0,0.0,0.04788988227779903
-0.7569513902780552,0.07223153315850075,0.0,0.0,0.048202437474725614
-0.7537507501500297,0.07209575917802769,0.0,0.0,0.04851694510267977
-0.750550110022004,0.07195829257847704,0.0,0.0,0.048833397121607496
-0.7473494698939784,0.07181916071733944,0.0,0.0,0.04915178517706258
-0.7441488297659528,0.07167839111171437,0.0,0.0,0.049472100598117554
-0.7409481896379272,0.07153601143260863,0.0,0.0,0.04979433439532938
-0.7377475495099015,0.0713920494992294,0.0,0.0,0.05011847725876209
-0.734546909381876,0.07124653327327596,0.0,0.0,0.050444519556065805
-0.7313462692538503,0.07109949085322868,0.0,0.0,0.05077245133061537
-0.7281456291258258,0.07095095046863957,0.0,0.0,0.05110226229970788
-0.7249449889978001,0.07080094047442577,0.0,0.0,0.05143394185282165
-0.7217443488697746,0.07064948934516613,0.0,0.0,0.05176747904993592
-0.7185437087417489,0.07049662566940576,0.0,0.0,0.05210286261991508
-0.7153430686137233,0.07034237814396634,0.0,0.0,0.05244008095895524
-0.7121424284856976,0.07018677556826836,0.0,0.0,0.052779122129097245
-0.7089417883576721,0.07002984683866312,0.0,0.0,0.053119973856804704
-0.7057411482296464,0.069871620942779,0.0,0.0,0.05346262353161008
-0.7025405081016208,0.06971212695388222,0.0,0.0,0.05380705820482748
-0.6993398679735952,0.069551394025255,0.0,0.0,0.05415326458833635
-0.6961392278455696,0.06938945138459145,0.0,0.0,0.05450122905343387
-0.6929385877175439,0.0692263283284141,0.0,0.0,0.05485093762975862
-0.6897379475895183,0.06906205421651196,0.0,0.0,0.0552023760042868
-0.6865373074614927,0.06889665846640364,0.0,0.0,0.05555552952040027
-0.6833366673334671,0.06873017054782306,0.0,0.0,0.05591038317702934
-0.6801360272054414,0.06856261997723494,0.0,0.0,0.056266921627869754
-0.6769353870774159,0.06839403631237685,0.0,0.0,0.056625129180675235
-0.6737347469493902,0.06822444914683279,0.0,0.0,0.05698498979662586
-0.6705341068213646,0.06805388810463801,0.0,0.0,0.0573464870897749
-0.6673334666933389,0.0678823828349168,0.0,0.0,0.05770960432657216
-0.6641328265653134,0.06770996300655695,0.0,0.0,0.05807432442546695
-0.6609321864372877,0.06753665830291855,0.0,0.0,0.05844062995659035
-0.6577315463092621,0.0673624984165835,0.0,0.0,0.05880850314151758
-0.6545309061812364,0.06718751304414149,0.0,0.0,0.05917792585311126
-0.6513302660532109,0.06701173188102055,0.0,0.0,0.05954887961544691
-0.6481296259251852,0.0668351846163579,0.0,0.0,0.059921345603819696
-0.6449289857971596,0.06665790092791539,0.0,0.0,0.06029530464483555
-0.641728345669134,0.06647991047704109,0.0,0.0,0.06067073721658427
-0.6385277055411084,0.06630124290367728,0.0,0.0,0.06104762344889849
-0.6353270654130827,0.06612192782141695,0.0,0.0,0.061425943123695655
-0.6321264252850571,0.06594199481260973,0.0,0.0,0.06180567567540671
-0.6289257851570315,0.06576147342351969,0.0,0.0,0.06218680019149043
-0.6257251450290059,0.06558039315953418,0.0,0.0,0.06256929541303322
-0.6225245049009802,0.06539878348042769,0.0,0.0,0.06295313973543651
-0.6193238647729546,0.06521667379567998,0.0,0.0,0.0633383112091917
-0.616123224644929,0.06503409345985016,0.0,0.0,0.06372478754074172
-0.6129225845169034,0.06485107176800846,0.0,0.0,0.06411254609343169
-0.6097219443888777,0.06466763795122724,0.0,0.0,0.06450156388854777
-0.6065213042608522,0.06448382117213013,0.0,0.0,0.06489181760644465
-0.6033206641328265,0.06429965052050382,0.0,0.0,0.06528328358776252
-0.6001200240048009,0.06411515500897053,0.0,0.0,0.06567593783473312
-0.5969193838767752,0.06393036356872395,0.0,0.0,0.06606975601257599
-0.5937187437487497,0.06374530504533013,0.0,0.0,0.0664647134509839
-0.590518103620724,0.06356000819459182,0.0,0.0,0.06686078514569982
-0.5873174634926984,0.06337450167848038,0.0,0.0,0.06725794576018261
-0.5841168233646727,0.06318881406113384,0.0,0.0,0.0676561696273642
-0.5809161832366472,0.06300297380492383,0.0,0.0,0.06805543075149793
-0.5777155431086215,0.06281700926659028,0.0,0.0,0.06845570281009612
-0.5745149029805959,0.0626309486934473,0.0,0.0,0.0688569591559592
-0.5713142628525703,0.06244482021965823,0.0,0.0,0.06925917281929699
-0.5681136227245447,0.062258651862582705,0.0,0.0,0.0696623165099386
-0.564912982596519,0.06207247151919655,0.0,0.0,0.07006636261963516
-0.5617123424684934,0.06188630696258321,0.0,0.0,0.07047128322445163
-0.5585117023404678,0.06170018583849988,0.0,0.0,0.070877050087251
-0.5553110622124422,0.06151413566201755,0.0,0.0,0.07128363466026891
-0.5521104220844165,0.06132818381423579,0.0,0.0,0.07169100808777705
-0.548909781956391,0.061142357539073405,0.0,0.0,0.07209914120883966
-0.5457091418283653,0.060956683940134836,0.0,0.0,0.07250800456015795
-0.5425085017003397,0.060771189977653434,0.0,0.0,0.07291756837900609
-0.539307861572314,0.060585902465512084,0.0,0.0,0.07332780260625613
-0.5361072214442885,0.060400848068340764,0.0,0.0,0.07373867688949193
-0.5329065813162628,0.06021605329869247,0.0,0.0,0.07415016058621413
-0.5297059411882372,0.06003154451429815,0.0,0.0,0.07456222276713133
-0.5265053010602115,0.059847347915399474,0.0,0.0,0.07497483221954286
-0.523304660932186,0.059663489542161545,0.0,0.0,0.07538795745080575
-0.5201040208041614,0.059479995272164486,0.0,0.0,0.07580156669189364
-0.5169033806761358,0.05929689081797516,0.0,0.0,0.07621562790103983
-0.5137027405481102,0.05911420172479831,0.0,0.0,0.0766301087674678
-0.5105021004200846,0.0589319533682085,0.0,0.0,0.07704497671520884
-0.5073014602920589,0.05875017095196201,0.0,0.0,0.0774601989070047
-0.5041008201640333,0.058568879505888516,0.0,0.0,0.07787574224829469
-0.5009001800360077,0.058388103883864576,0.0,0.0,0.07829157339128956
-0.4976995399079821,0.05820786876186664,0.0,0.0,0.07870765873912586
-0.4944988997799565,0.05802819863610479,0.0,0.0,0.07912396445010708
-0.49129825965193086,0.05784911782123711,0.0,0.0,0.07954045644202512
-0.48809761952390524,0.057670650448665026,0.0,0.0,0.07995710039656487
-0.4848969793958796,0.05749282046490819,0.0,0.0,0.08037386176378793
-0.481696339267854,0.057315651630060166,0.0,0.0,0.08079070576669979
-0.47849569913982837,0.0571391675163247,0.0,0.0,0.08120759740589407
-0.47529505901180275,0.056963391506630226,0.0,0.0,0.0816245014642764
-0.4720944188837771,0.05678834679332667,0.0,0.0,0.08204138251186577
-0.4688937787557515,0.056614056376959467,0.0,0.0,0.08245820491067476
-0.4656931386277259,0.05644054306512373,0.0,0.0,0.08287493281966227
-0.46249249849970026,0.05626782947139742,0.0,0.0,0.08329153019976526
-0.45929185837167463,0.05609593801435243,0.0,0.0,0.08370796081900236
-0.45609121824364895,0.05592489091664395,0.0,0.0,0.08412418825765117
-0.45289057811562333,0.055754710204178236,0.0,0.0,0.08454017591349838
-0.4496899379875977,0.05558541770535626,0.0,0.0,0.08495588700716074
-0.4464892978595721,0.05541703505039511,0.0,0.0,0.08537128458747589
-0.44328865773154646,0.05524958367072502,0.0,0.0,0.08578633153696211
-0.44008801760352084,0.055083084798462634,0.0,0.0,0.08620099057734758
-0.4368873774754952,0.054917559465958485,0.0,0.0,0.08661522427516327
-0.4336867373474696,0.05475302850541972,0.0,0.0,0.08702899504740554
-0.430486097219444,0.05458951254860585,0.0,0.0,0.08744226516725885
-0.42728545709141835,0.05442703202659824,0.0,0.0,0.08785499676988512
-0.42408481696339273,0.05426560716964143,0.0,0.0,0.08826715185827345
-0.4208841768353671,0.05410525800705677,0.0,0.0,0.0886786923091506
-0.4176835367073415,0.053946004367225915,0.0,0.0,0.08908957987895161
-0.41448289657931586,0.05378786587764538,0.0,0.0,0.08949977620984732
-0.41128225645129024,0.05363086196504985,0.0,0.0,0.08990924283583007
-0.4080816163232646,0.05347501185560346,0.0,0.0,0.09031794118885404
-0.404880976195239,0.05332033457515931,0.0,0.0,0.09072583260502964
-0.4016803360672134,0.05316684894958512,0.0,0.0,0.09113287833087058
-0.39847969593918775,0.05301457360515455,0.0,0.0,0.09153903952959318
-0.3952790558111621,0.05286352696900284,0.0,0.0,0.09194427728746368
-0.3920784156831365,0.05271372726964679,0.0,0.0,0.0923485526201948
-0.3888777755551109,0.052565192537566585,0.0,0.0,0.09275182647939072
-0.38567713542708526,0.052417940605849644,0.0,0.0,0.09315405975903436
-0.38247649529905964,0.05227198911089463,0.0,0.0,0.09355521330202053
-0.379275855171034,0.05212735549317526,0.0,0.0,0.09395524790673206
-0.3760752150430084,0.051984056998061766,0.0,0.0,0.0943541243336546
-0.37287457491498277,0.051842110676700165,0.0,0.0,0.09475180331203197
-0.36967393478695715,0.05170153338694642,0.0,0.0,0.09514824554655935
-0.3664732946589315,0.05156234179435677,0.0,0.0,0.09554341172411139
-0.3632726545309059,0.05142455237322983,0.0,0.0,0.0959372625205065
-0.3600720144028803,0.05128818140770266,0.0,0.0,0.09632975860730157
-0.35687137427485466,0.05115324499289645,0.0,0.0,0.09672086065861979
-0.35367073414682904,0.05101975903611304,0.0,0.0,0.09711052935800739
-0.3504700940188034,0.050887739258078796,0.0,0.0,0.09749872540531762
-0.3472694538907778,0.05075720119423652,0.0,0.0,0.09788540952362124
-0.34406881376275217,0.05062816019608228,0.0,0.0,0.09827054246614167
-0.34086817363472655,0.050500631432547925,0.0,0.0,0.09865408502321232
-0.3376675335067009,0.05037462989142476,0.0,0.0,0.09903599802925528
-0.3344668933786753,0.05025017038083062,0.0,0.0,0.09941624236977872
-0.3312662532506497,0.050127267530715995,0.0,0.0,0.0997947789883925
-0.32806561312262406,0.05000593579440969,0.0,0.0,0.10017156889383866
-0.32486497299459843,0.0498861894502015,0.0,0.0,0.10054657316703627
-0.3216643328665728,0.04976804260296068,0.0,0.0,0.10091975296813868
-0.31846369273854835,0.04965150918578953,0.0,0.0,0.1012910695436
-0.31526305261052273,0.049536602961708746,0.0,0.0,0.10166048423325233
-0.3120624124824971,0.04942333752537579,0.0,0.0,0.10202795847738708
-0.3088617723544715,0.049311726304831875,0.0,0.0,0.10239345382384271
-0.30566113222644586,0.04920178256327815,0.0,0.0,0.10275693193509618
-0.30246049209842024,0.04909351940087895,0.0,0.0,0.10311835459535405
-0.2992598519703946,0.0489869497565894,0.0,0.0,0.10347768371764397
-0.296059211842369,0.04888208641000879,0.0,0.0,0.10383488135090498
-0.2928585717143434,0.04877894198325424,0.0,0.0,0.10418990968706994
-0.28965793158631775,0.04867752894285636,0.0,0.0,0.10454273106814647
-0.28645729145829213,0.04857785960167403,0.0,0.0,0.10489330799328705
-0.2832566513302665,0.04847994612082614,0.0,0.0,0.10524160312585018
-0.2800560112022409,0.04838380051164004,0.0,0.0,0.10558757930044985
-0.27685537107421526,0.04828943463761447,0.0,0.0,0.1059311995299913
-0.27365473094618964,0.04819686021639476,0.0,0.0,0.1062724270126928
-0.270454090818164,0.04810608882176055,0.0,0.0,0.10661122513908876
-0.2672534506901384,0.048017131885621546,0.0,0.0,0.10694755749901348
-0.26405281056211277,0.04793000070002293,0.0,0.0,0.10728138788856666
-0.26085217043408715,0.047844706419156606,0.0,0.0,0.10761268031705293
-0.2576515303060615,0.047761260061377306,0.0,0.0,0.10794139901389946
-0.2544508901780359,0.04767967251122273,0.0,0.0,0.10826750843554568
-0.2512502500500103,0.04759995452143475,0.0,0.0,0.10859097327230471
-0.24804960992198463,0.04752211671498106,0.0,0.0,0.10891175845519573
-0.244848969793959,0.047446169587075745,0.0,0.0,0.10922982916274454
-0.2416483296659334,0.04737212350719643,0.0,0.0,0.1095451508277482
-0.23844768953790776,0.047299988721096885,0.0,0.0,0.10985768914400719
-0.23524704940988214,0.047229775352814085,0.0,0.0,0.11016741007301757
-0.23204640928185652,0.04716149340666719,0.0,0.0,0.1104742798506261
-0.2288457691538309,0.04709515276924688,0.0,0.0,0.11077826499364302
-0.22564512902580527,0.04703076321139502,0.0,0.0,0.11107933230641169
-0.22244448889777965,0.046968334390170764,0.0,0.0,0.11137744888733639
-0.21924384876975403,0.04690787585080377,0.0,0.0,0.11167258213535962
-0.2160432086417284,0.046849397028631244,0.0,0.0,0.11196469975639574
-0.21284256851370278,0.04679290725101878,0.0,0.0,0.11225376976971115
-0.20964192838567716,0.04673841573926235,0.0,0.0,0.11253976051425507
-0.20644128825765154,0.046685931610470424,0.0,0.0,0.11282264065493666
-0.20324064812962592,0.04663546387942521,0.0,0.0,0.11310237918884639
-0.2000400080016003,0.046587021460419896,0.0,0.0,0.1133789454514209
-0.19683936787357467,0.04654061316907329,0.0,0.0,0.11365230912255131
-0.19363872774554905,0.04649624772411681,0.0,0.0,0.11392244023262788
-0.19043808761752343,0.046453933749155844,0.0,0.0,0.11418930916852696
-0.1872374474894978,0.04641367977440189,0.0,0.0,0.11445288667953044
-0.18403680736147218,0.046375494238374705,0.0,0.0,0.11471314388318468
-0.18083616723344656,0.04633938548957294,0.0,0.0,0.11497005227108861
-0.17763552710542094,0.04630536178811275,0.0,0.0,0.11522358371461676
-0.17443488697739531,0.04627343130733145,0.0,0.0,0.11547371047057023
-0.1712342468493697,0.04624360213535641,0.0,0.0,0.11572040518675805
-0.16803360672134407,0.04621588227663756,0.0,0.0,0.11596364090750495
-0.16483296659331845,0.04619027965344033,0.0,0.0,0.11620339107908388
-0.16163232646529282,0.046166802107301924,0.0,0.0,0.11643962955507446
-0.1584316863372672,0.04614545740044448,0.0,0.0,0.116672330601642
-0.15523104620924158,0.04612625321714865,0.0,0.0,0.1169014689027396
-0.15203040608121596,0.0461091971650828,0.0,0.0,0.11712701956522761
-0.14882976595319033,0.046094296776589196,0.0,0.0,0.11734895812391435
-0.1456291258251647,0.046081559509924284,0.0,0.0,0.11756726054651068
-0.1424284856971391,0.04607099275045294,0.0,0.0,0.11778190323850168
-0.13922784556911347,0.046062603811795146,0.0,0.0,0.11799286304793305
-0.13602720544108785,0.04605639993692477,0.0,0.0,0.11820011727010829
-0.13282656531306222,0.04605238829921721,0.0,0.0,0.11840364365219914
-0.1296259251850366,0.04605057600344838,0.0,0.0,0.11860342039776557
-0.12642528505701098,0.046050970086740896,0.0,0.0,0.11879942617118458
-0.12322464492898534,0.046053577519457656,0.0,0.0,0.11899164010198769
-0.12002400480095972,0.04605840520604266,0.0,0.0,0.11918004178910227
-0.1168233646729341,0.04606545998580685,0.0,0.0,0.11936461130500245
-0.11362272454490847,0.046074748633658645,0.0,0.0,0.11954532919976003
-0.11042208441688399,0.0460862778607786,0.0,0.0,0.11972217650500086
-0.10722144428885837,0.046100054315236554,0.0,0.0,0.11989513473776318
-0.10402080416083274,0.046116084582551835,0.0,0.0,0.12006418590425462
-0.10082016403280712,0.04613437518619366,0.0,0.0,0.12022931250351172
-0.0976195239047815,0.04615493258802368,0.0,0.0,0.12039049753095735
-0.09441888377675588,0.04617776318867728,0.0,0.0,0.12054772448185416
-0.09121824364873025,0.046202873327884655,0.0,0.0,0.12070097735465797
-0.08801760352070463,0.046230269284731014,0.0,0.0,0.12085024065426446
-0.08481696339267901,0.046259957277854064,0.0,0.0,0.12099549939515229
-0.08161632326465339,0.04629194346557921,0.0,0.0,0.12113673910442047
-0.07841568313662776,0.04632623394599193,0.0,0.0,0.12127394582471646
-0.07521504300860213,0.04636283475694689,0.0,0.0,0.12140710611706183
-0.0720144028805765,0.046401751876011664,0.0,0.0,0.12153620706356365
-0.06881376275255088,0.04644299122034764,0.0,0.0,0.12166123627002194
-0.06561312262452526,0.046486558646524685,0.0,0.0,0.12178218186842366
-0.062412482496499645,0.04653245995027141,0.0,0.0,0.12189903251932896
-0.05921184236847402,0.04658070086615905,0.0,0.0,0.12201177741414308
-0.0560112022404484,0.04663128706722024,0.0,0.0,0.12212040627728092
-0.05281056211242278,0.04668422416450094,0.0,0.0,0.12222490936821517
-0.049609921984397155,0.046739517706546135,0.0,0.0,0.1223252774834143
-0.04640928185637153,0.046797173178818506,0.0,0.0,0.1224215019581644
-0.04320864172834591,0.0468571960030513,0.0,0.0,0.12251357466828042
-0.04000800160032029,0.04691959153653315,0.0,0.0,0.12260148803170076
-0.03680736147229466,0.04698436507132621,0.0,0.0,0.12268523500996663
-0.033606721344269036,0.04705152183341748,0.0,0.0,0.12276480910958952
-0.030406081216243417,0.04712106698180288,0.0,0.0,0.12284020438329726
-0.027205441088217795,0.047193005607503995,0.0,0.0,0.12291141543117146
-0.024004800960192172,0.04726734273251737,0.0,0.0,0.12297843740166182
-0.02080416083216655,0.04734408330869825,0.0,0.0,0.12304126599248898
-0.017603520704140924,0.04742323221657584,0.0,0.0,0.12309989745142766
-0.014402880576115303,0.04750479426410282,0.0,0.0,0.12315432857697535
-0.01120224044808968,0.047588774185338086,0.0,0.0,0.12320455671890108
-0.008001600320064056,0.047675176639063024,0.0,0.0,0.12325057977867968
-0.004800960192038434,0.04776400620733225,0.0,0.0,0.12329239620980766
-0.0016003200640128115,0.04785526739395785,0.0,0.0,0.12333000501800036
0.0016003200640128115,0.04794896462292953,0.0,0.0,0.1233634057612758
0.004800960192038434,0.04804510223676809,0.0,0.0,0.12339259854991574
0.008001600320064056,0.04814368449481574,0.0,0.0,0.12341758404631424
0.01120224044808968,0.04824471557146153,0.0,0.0,0.12343836346470556
0.014402880576115303,0.048348199554303334,0.0,0.0,0.1234549385707776
0.017603520704140924,0.048454140442246545,0.0,0.0,0.12346731168116672
0.02080416083216655,0.04856254214354074,0.0,0.0,0.123475485662836
0.024004800960192172,0.048673408473753337,0.0,0.0,0.12347946393233729
0.027205441088217795,0.048786743153682526,0.0,0.0,0.12347925045495678
0.030406081216243417,0.048902549807209574,0.0,0.0,0.12347484974374494
0.033606721344269036,0.049020831959091335,0.0,0.0,0.12346626685842942
0.03680736147229466,0.04914159303269199,0.0,0.0,0.12345350740421461
0.04000800160032029,0.049264836347657874,0.0,0.0,0.12343657753046396
0.04320864172834591,0.04939056511753445,0.0,0.0,0.12341548392926986
0.04640928185637153,0.0495187824473249,0.0,0.0,0.1233902338339077
0.049609921984397155,0.04964949133099446,0.0,0.0,0.1233608350171773
0.05281056211242278,0.049782694648918664,0.0,0.0,0.1233272957896299
0.0560112022404484,0.04991839516527715,0.0,0.0,0.12328962499768509
0.05921184236847402,0.05005659552539495,0.0,0.0,0.12324783202163313
0.062412482496499645,0.05019729825303101,0.0,0.0,0.12320192677352612
0.06561312262452526,0.0503405057476155,0.0,0.0,0.12315191969496099
0.06881376275255088,0.05048622028143735,0.0,0.0,0.12309782175474934
0.0720144028805765,0.05063444399678196,0.0,0.0,0.12303964444647887
0.07521504300860213,0.05078517890302162,0.0,0.0,0.12297739978596742
0.07841568313662776,0.05093842687365899,0.0,0.0,0.1229111003086078
0.08161632326465339,0.051094189643324094,0.0,0.0,0.12284075906660481
0.08481696339267901,0.05125246880472844,0.0,0.0,0.1227663896261092
0.08801760352070463,0.05141326580557469,0.0,0.0,0.12268800606424216
0.09121824364872912,0.05157658194542447,0.0,0.0,0.1226056229660188
0.09441888377675474,0.05174241837252667,0.0,0.0,0.12251925542116585
0.09761952390478036,0.05191077608060466,0.0,0.0,0.12242891902083747
0.10082016403280598,0.0520816559056072,0.0,0.0,0.12233462985422945
0.1040208041608316,0.052255058522421925,0.0,0.0,0.12223640450509397
0.10722144428885723,0.05243098444155332,0.0,0.0,0.12213426004815124
0.11042208441688285,0.05260943400576849,0.0,0.0,0.1220282140454078
0.11362272454490847,0.05279040738670798,0.0,0.0,0.1219182845423722
0.1168233646729341,0.05297390458146872,0.0,0.0,0.12180449006417818
0.12002400480095972,0.053159925409155734,0.0,0.0,0.12168684961161043
0.12322464492898534,0.05334846950740621,0.0,0.0,0.12156538265703842
0.12642528505701098,0.0535395363288883,0.0,0.0,0.12144010914025477
0.1296259251850366,0.05373312513777402,0.0,0.0,0.12131104946422366
0.13282656531306222,0.053929235006190304,0.0,0.0,0.12117822449074024
0.13602720544108785,0.0541278648106473,0.0,0.0,0.12104165553599826
0.13922784556911347,0.05432901322844736,0.0,0.0,0.12090136436607132
0.1424284856971391,0.05453267873407644,0.0,0.0,0.12075737319230848
0.1456291258251647,0.054738859595578185,0.0,0.0,0.12060970466664268
0.14882976595319033,0.05494755387091284,0.0,0.0,0.12045838187681825
0.15203040608121596,0.055158759404304356,0.0,0.0,0.12030342834153404
0.15523104620924158,0.05537247382257517,0.0,0.0,0.1201448680055056
0.1584316863372672,0.05558869453147046,0.0,0.0,0.1199827252344497
0.16163232646529282,0.055807418711976864,0.0,0.0,0.11981702480998924
0.16483296659331845,0.056028643316632425,0.0,0.0,0.11964779192448226
0.16803360672134407,0.0562523650658343,0.0,0.0,0.11947505217577628
0.1712342468493697,0.056478580444141765,0.0,0.0,0.11929883156188814
0.17443488697739531,0.05670728569658086,0.0,0.0,0.1191191564756126
0.17763552710542094,0.056938476824948306,0.0,0.0,0.11893605369906185
0.18083616723344656,0.05717214958411824,0.0,0.0,0.11874955039813219
0.18403680736147218,0.057408299478355365,0.0,0.0,0.11855967411690949
0.1872374474894978,0.05764692175763268,0.0,0.0,0.11836645277200261
0.19043808761752343,0.05788801141395919,0.0,0.0,0.11816991464681816
0.19363872774554905,0.058131563177716845,0.0,0.0,0.1179700883857696
0.19683936787357467,0.0583775715140099,0.0,0.0,0.11776700298842746
0.2000400080016003,0.058626030619029386,0.0,0.0,0.1175606878036091
0.20324064812962592,0.058876934416431805,0.0,0.0,0.11735117252341316
0.20644128825765154,0.05913027655373686,0.0,0.0,0.1171384871771958
0.20964192838567716,0.05938605039874458,0.0,0.0,0.11692266212549535
0.21284256851370278,0.05964424903597404,0.0,0.0,0.11670372805390404
0.2160432086417284,0.059904865263125606,0.0,0.0,0.11648171596688832
0.21924384876975403,0.060167891587569335,0.0,0.0,0.11625665718156203
0.22244448889777965,0.06043332022285914,0.0,0.0,0.11602858332141165
0.22564512902580527,0.06070114308527774,0.0,0.0,0.11579752630997635
0.2288457691538309,0.06097135179041245,0.0,0.0,0.1155635183644862
0.23204640928185652,0.06124393764976338,0.0,0.0,0.11532659198945638
0.23524704940988214,0.061518891667387214,0.0,0.0,0.11508677997024314
0.23844768953790776,0.06179620453657787,0.0,0.0,0.11484411536656271
0.2416483296659334,0.062075866636585646,0.0,0.0,0.1145986315059706
0.244848969793959,0.06235786802937708,0.0,0.0,0.11435036197731069
0.24804960992198463,0.06264219845643806,0.0,0.0,0.11409934062412977
0.2512502500500103,0.06292884733561935,0.0,0.0,0.11384560153806042
0.2544508901780359,0.06321780375803215,0.0,0.0,0.11358917905217739
0.2576515303060615,0.0635090564849872,0.0,0.0,0.11333010773432493
0.26085217043408715,0.06380259394498758,0.0,0.0,0.11306842238042067
0.26405281056211277,0.0640984042307717,0.0,0.0,0.11280415800773474
0.2672534506901384,0.06439647509641057,0.0,0.0,0.11253734984814795
0.270454090818164,0.06469679395445987,0.0,0.0,0.11226803334139056
0.27365473094618964,0.06499934787317058,0.0,0.0,0.11199624412826419
0.27685537107421526,0.06530412357375782,0.0,0.0,0.11172201804384446
0.2800560112022409,0.06561110742773074,0.0,0.0,0.11144539111067439
0.2832566513302665,0.0659202854542855,0.0,0.0,0.11116639953194189
0.28645729145829213,0.0662316433177629,0.0,0.0,0.11088507968464763
0.28965793158631775,0.06654516632517159,0.0,0.0,0.11060146811276593
0.2928585717143434,0.06686083942377893,0.0,0.0,0.11031560152039799
0.296059211842369,0.06717864719877338,0.0,0.0,0.11002751676491876
0.29925985197039345,0.06749857387099656,0.0,0.0,0.1097372508501246
0.3024604920984191,0.06782060329474861,0.0,0.0,0.109444840919375
0.3056611322264447,0.06814471895566802,0.0,0.0,0.1091503242487398
0.3088617723544703,0.06847090396868956,0.0,0.0,0.10885373824014505
0.31206241248249594,0.06879914107607782,0.0,0.0,0.10855512041452572
