# El	 r	 phi_matrix_elements_list	 d2E01dphi2_list
71041541.62669612	0.385593220338983	3569944.4425841677	325164.07215337054
71041541.62669612	0.4008474576271186	3712301.390367411	265126.91702923464
71041541.62669612	0.4161016949152542	3850379.039000628	216820.7862919083
71041541.62669612	0.4313559322033898	3984080.7331096944	177855.8573832683
71041541.62669612	0.4466101694915254	4113336.663319094	146335.82748406098
71041541.62669612	0.46186440677966095	4238100.527805405	120771.36925192541
71041541.62669612	0.4771186440677966	4358346.564356287	99975.66104857152
71041541.62669612	0.49237288135593216	4474066.909489064	83012.32326653427
71041541.62669612	0.5076271186440677	4585269.247238505	69136.87316166663
71041541.62669612	0.5228813559322034	4691974.715281863	57752.579649583815
71041541.62669612	0.538135593220339	4794216.040297651	48385.02223537359
71041541.62669612	0.5533898305084746	4892035.877976269	40653.89190718377
71041541.62669612	0.5686440677966101	4985485.336073166	34255.457442921586
71041541.62669612	0.5838983050847457	5074622.661396454	28944.83161838047
71041541.62669612	0.5991525423728814	5159512.073764586	24520.280097885865
71041541.62669612	0.614406779661017	5240222.731811953	20826.631991337432
71041541.62669612	0.6296610169491526	5316827.817126028	17732.803003645793
71041541.62669612	0.6449152542372881	5389403.724590513	15132.650766784493
71041541.62669612	0.6601694915254237	5458029.348036498	12942.9760552503
71041541.62669612	0.6754237288135593	5522785.4513883265	11090.910733740333
71041541.62669612	0.690677966101695	5583754.116458262	9523.727649092558
71041541.62669612	0.7059322033898305	5641018.259411739	8186.111557819859
71041541.62669612	0.7211864406779661	5694661.208707234	7045.610712489557
71041541.62669612	0.7364406779661017	5744766.338018804	6071.4651211376095
71041541.62669612	0.7516949152542373	5791416.748283235	5234.461176563635
71041541.62669612	0.7669491525423728	5834694.993585945	4512.7112707814285
71041541.62669612	0.7822033898305085	5874682.846118919	3888.8654255900437
71041541.62669612	0.7974576271186441	5911461.095914082	3347.898689205611
71041541.62669612	0.8127118644067797	5945109.381482668	2875.37561840351
71041541.62669612	0.8279661016949152	5975706.047879775	2465.705651409032
71041541.62669612	0.8432203389830508	6003328.029062259	2103.5430941573995
71041541.62669612	0.8584745762711864	6028050.751728671	1783.8814433124662
71041541.62669612	0.873728813559322	6049948.058116085	1501.0917675124074
71041541.62669612	0.8889830508474577	6069092.14548678	1249.745320787938
71041541.62669612	0.9042372881355932	6085553.520279353	1024.3201316777865
71041541.62669612	0.9194915254237288	6099400.965106199	820.9749283074568
71041541.62669612	0.9347457627118644	6110701.516975418	637.9466734272503
71041541.62669612	0.95	6119520.455287478	468.37542553893684
79865614.00301269	0.05	318104.9572931165	66810089.46612736
79865614.00301269	0.06525423728813559	432851.43937756494	50951692.53822749
79865614.00301269	0.0805084745762712	559049.1815269667	40140234.66891917
79865614.00301269	0.09576271186440678	697022.40945615	32110882.965399485
79865614.00301269	0.11101694915254237	846341.4715755172	25868789.68469056
79865614.00301269	0.12627118644067797	1006042.554251371	20900729.8532683
79865614.00301269	0.14152542372881355	1174836.6359681583	16902142.37373447
79865614.00301269	0.15677966101694915	1351279.3529884154	13669168.064867243
79865614.00301269	0.17203389830508475	1533893.8774678332	11052238.57609115
79865614.00301269	0.18728813559322033	1721251.0968506325	8934953.024620619
79865614.00301269	0.2025423728813559	1912016.3752360137	7223743.631457304
79865614.00301269	0.21779661016949153	2104972.6865010234	5842288.460058638
79865614.00301269	0.2330508474576271	2299028.34559399	4728081.171478169
79865614.00301269	0.24830508474576268	2493215.4467139887	3829955.2104129856
79865614.00301269	0.2635593220338983	2686683.18247164	3106169.5872084503
79865614.00301269	0.2788135593220339	2878688.716789622	2522817.0395650556
79865614.00301269	0.29406779661016946	3068587.224411926	2052413.8059149454
79865614.00301269	0.30932203389830504	3255822.009191274	1672802.1219326379
79865614.00301269	0.32457627118644067	3439915.1734981257	1366132.3818703252
79865614.00301269	0.33983050847457624	3620459.047949777	1118059.7458354458
79865614.00301269	0.3550847457627118	3797108.4411196536	917098.2580529525
79865614.00301269	0.37033898305084745	3969573.689314785	754026.338202373
79865614.00301269	0.385593220338983	4137614.448692314	621447.3899270934
79865614.00301269	0.4008474576271186	4301034.157631782	513460.06332334166
79865614.00301269	0.4161016949152542	4459675.095582005	425312.74526317336
79865614.00301269	0.4313559322033898	4613413.969226803	353203.35162778915
79865614.00301269	0.4466101694915254	4762157.963912398	294092.59321910836
79865614.00301269	0.46186440677966095	4905841.205997398	245507.75277856435
79865614.00301269	0.4771186440677966	5044421.589132053	205490.9634160833
79865614.00301269	0.49237288135593216	5177877.924029005	172447.90149281197
79865614.00301269	0.5076271186440677	5306207.376887656	145094.09147716512
79865614.00301269	0.5228813559322034	5429423.166375562	122396.52524353965
79865614.00301269	0.538135593220339	5547552.493005766	103509.03590875026
79865614.00301269	0.5533898305084746	5660634.678015395	87758.67630854841
79865614.00301269	0.5686440677966101	5768719.491531626	74587.90356585225
79865614.00301269	0.5838983050847457	5871865.652084738	63542.99758609709
79865614.00301269	0.5991525423728814	5970139.481411925	54258.75919666304
79865614.00301269	0.614406779661017	6063613.700122948	46433.159847267765
79865614.00301269	0.6296610169491526	6152366.351182383	39820.39924514085
79865614.00301269	0.6449152542372881	6236479.839386254	34214.8195211902
79865614.00301269	0.6601694915254237	6316040.0760578895	29452.93947977873
79865614.00301269	0.6754237288135593	6391135.719140343	25395.512543001478
79865614.00301269	0.690677966101695	6461857.499707607	21926.885111793894
79865614.00301269	0.7059322033898305	6528297.626684945	18958.366139680034
79865614.00301269	0.7211864406779661	6590549.262275652	16407.751710473338
79865614.00301269	0.7364406779661017	6648706.061234946	14205.244487167609
79865614.00301269	0.7516949152542373	6702861.767719101	12305.103282337393
79865614.00301269	0.7669491525423728	6753109.863980066	10655.39345267408
79865614.00301269	0.7822033898305085	6799543.265672952	9221.105207388688
79865614.00301269	0.7974576271186441	6842254.059003976	7970.307808731413
79865614.00301269	0.8127118644067797	6881333.275372616	6874.961115176455
79865614.00301269	0.8279661016949152	6916870.699555744	5906.6302074468995
79865614.00301269	0.8432203389830508	6948954.707843449	5056.341128678695
79865614.00301269	0.8584745762711864	6977672.132869493	4301.616861843492
79865614.00301269	0.873728813559322	7003108.1521818815	3628.88011001307
79865614.00301269	0.8889830508474577	7025346.197882594	3027.59968265222
79865614.00301269	0.9042372881355932	7044467.884921652	2486.4821993412056
79865614.00301269	0.9194915254237288	7060552.9558652695	1997.0528122074115
79865614.00301269	0.9347457627118644	7073679.240176434	1551.5714756133414
79865614.00301269	0.95	7083922.626242007	1142.6134479234756
89785724.718582	0.05	402730.4501074492	85694756.00392109
89785724.718582	0.06525423728813559	542739.4884375213	66194065.64053942
89785724.718582	0.0805084745762712	693988.5516990853	52935957.34409717
89785724.718582	0.09576271186440678	856921.5355043397	43056867.9749835
89785724.718582	0.11101694915254237	1031243.2697206107	35307885.57895956
89785724.718582	0.12627118644067797	1216110.8252494242	29057844.97497111
89785724.718582	0.14152542372881355	1410324.8861167163	23944442.5137163
89785724.718582	0.15677966101694915	1612492.9437517994	19733719.536730327
89785724.718582	0.17203389830508475	1821153.491855003	16258558.563423393
89785724.718582	0.18728813559322033	2034861.9628969035	13390338.372197421
89785724.718582	0.2025423728813559	2252244.8348366953	11025310.234539138
89785724.718582	0.21779661016949153	2472029.9112119568	9077706.698736148
89785724.718582	0.2330508474576271	2693060.1320436033	7475838.543073313
89785724.718582	0.24830508474576268	2914296.7660483383	6159677.249888429
89785724.718582	0.2635593220338983	3134816.2317550527	5079026.165693888
89785724.718582	0.2788135593220339	3353803.4325264315	4192084.32700062
89785724.718582	0.29406779661016946	3570543.4587473683	3464151.8461572737
89785724.718582	0.30932203389830504	3784412.7850084226	2866578.0844932
89785724.718582	0.32457627118644067	3994870.607150313	2375742.506084055
89785724.718582	0.33983050847457624	4201450.657037049	1972265.0962057076
89785724.718582	0.3550847457627118	4403753.646124778	1640266.5098959839
89785724.718582	0.37033898305084745	4601440.380651686	1366753.0969774295
89785724.718582	0.385593220338983	4794225.532582961	1141117.6656685155
89785724.718582	0.4008474576271186	4981872.021799017	954697.3739932193
89785724.718582	0.4161016949152542	5164185.953751252	800426.4864864167
89785724.718582	0.4313559322033898	5341012.055239824	672536.3143355524
89785724.718582	0.4466101694915254	5512229.554251992	566324.6729259718
89785724.718582	0.46186440677966095	5677748.455186836	477944.37877005426
89785724.718582	0.4771186440677966	5837506.166713963	404255.7663461991
89785724.718582	0.49237288135593216	5991464.445228419	342693.4543478032
89785724.718582	0.5076271186440677	6139606.621968653	291153.4421248448
89785724.718582	0.5228813559322034	6281935.086220846	247912.49041636268
89785724.718582	0.538135593220339	6418469.000710435	211551.35724950262
89785724.718582	0.5533898305084746	6549242.228293248	180913.11711491813
89785724.718582	0.5686440677966101	6674301.451534232	155031.97401001176
89785724.718582	0.5838983050847457	6793704.468784286	133128.84386240598
89785724.718582	0.5991525423728814	6907518.65202873	114537.46422266861
89785724.718582	0.614406779661017	7015819.553171834	98730.17465702938
89785724.718582	0.6296610169491526	7118689.646584908	85253.55396816251
89785724.718582	0.6449152542372881	7216217.196742539	73735.52944797151
89785724.718582	0.6601694915254237	7308495.240649186	63868.904214062524
89785724.718582	0.6754237288135593	7395620.675514168	55404.81539057756
89785724.718582	0.690677966101695	7477693.442833155	48106.60677155476
89785724.718582	0.7059322033898305	7554815.8006654745	41812.466764659606
89785724.718582	0.7211864406779661	7627091.676477953	36361.653362833036
89785724.718582	0.7364406779661017	7694626.093476634	31632.533070914084
89785724.718582	0.7516949152542373	7757524.663854644	27519.3281712118
89785724.718582	0.7669491525423728	7815893.142866403	23929.50097046986
89785724.718582	0.7822033898305085	7869837.038088915	20789.215417594827
89785724.718582	0.7974576271186441	7919461.268658538	18029.91346224835
89785724.718582	0.8127118644067797	7964869.869677045	15599.303907030586
89785724.718582	0.8279661016949152	8006165.73735883	13449.66064819139
89785724.718582	0.8432203389830508	8043450.410855194	11543.174570659874
89785724.718582	0.8584745762711864	8076823.887020584	9844.879826665303
89785724.718582	0.873728813559322	8106384.464707886	8324.701871832918
89785724.718582	0.8889830508474577	8132228.615466935	6958.491130683829
89785724.718582	0.9042372881355932	8154450.877799558	5724.675300598109
89785724.718582	0.9194915254237288	8173143.77237596	4604.163401241942
89785724.718582	0.9347457627118644	8188397.735858911	3580.658308280257
89785724.718582	0.95	8200301.071196964	2639.1817006588726
100938012.73395194	0.05	503169.29962203826	108613422.0188159
100938012.73395194	0.06525423728813559	672999.6674000735	84803274.6718709
100938012.73395194	0.0805084745762712	853695.8904540215	68703804.6693262
100938012.73395194	0.09576271186440678	1045827.1664464136	56709698.3975837
100938012.73395194	0.11101694915254237	1249251.878681715	47251229.59765265
100938012.73395194	0.12627118644067797	1463275.1665091827	39545193.99500338
100938012.73395194	0.14152542372881355	1686817.4185643306	33154180.13537584
100938012.73395194	0.15677966101694915	1918566.5376196748	27806304.647867616
100938012.73395194	0.17203389830508475	2157100.673630705	23314449.237169717
100938012.73395194	0.18728813559322033	2400978.572683574	19538233.99347014
100938012.73395194	0.2025423728813559	2648800.7945616683	16365521.798042387
100938012.73395194	0.21779661016949153	2899247.6139883883	13703178.026358759
100938012.73395194	0.2330508474576271	3151099.7416799315	11472307.927352075
100938012.73395194	0.24830508474576268	3403247.204950685	9605483.8576998
100938012.73395194	0.2635593220338983	3654690.5565233463	8045056.126466946
100938012.73395194	0.2788135593220339	3904537.434552524	6741823.337977111
100938012.73395194	0.29406779661016946	4151996.5446638954	5653973.342423939
100938012.73395194	0.30932203389830504	4396370.413959899	4746132.046378429
100938012.73395194	0.32457627118644067	4637047.75440567	3988479.4698932557
100938012.73395194	0.33983050847457624	4873495.92608331	3355977.7705046427
100938012.73395194	0.3550847457627118	5105253.765493093	2827678.097456948
100938012.73395194	0.37033898305084745	5331924.903629066	2386088.44518572
100938012.73395194	0.385593220338983	5553171.614863242	2016644.3559783038
100938012.73395194	0.4008474576271186	5768709.190815065	1707235.8924244812
100938012.73395194	0.4161016949152542	5978300.809358537	1447784.6089302278
100938012.73395194	0.4313559322033898	6181752.858656713	1229946.5785494512
100938012.73395194	0.4466101694915254	6378910.673724736	1046780.1176170397
100938012.73395194	0.46186440677966095	6569654.644795295	892536.3135999995
100938012.73395194	0.4771186440677966	6753896.660447649	762439.1569574286
100938012.73395194	0.49237288135593216	6931576.8527873615	652517.483840939
100938012.73395194	0.5076271186440677	7102660.616258407	559490.2735789191
100938012.73395194	0.5228813559322034	7267135.87552042	480615.5225072015
100938012.73395194	0.538135593220339	7425010.581156824	413617.26575409685
100938012.73395194	0.5533898305084746	7576310.414745267	356598.47660817567
100938012.73395194	0.5686440677966101	7721076.68707299	307982.55969061895
100938012.73395194	0.5838983050847457	7859364.415088986	266445.727971018
100938012.73395194	0.5991525423728814	7991240.5646343855	230885.66946106375
100938012.73395194	0.614406779661017	8116782.4471451305	200381.53945613798
100938012.73395194	0.6296610169491526	8236076.259472438	174158.43799722617
100938012.73395194	0.6449152542372881	8349215.756725582	151568.6889690788
100938012.73395194	0.6601694915254237	8456301.048702898	132067.9511026486
100938012.73395194	0.6754237288135593	8557437.511031479	115190.55296894371
100938012.73395194	0.690677966101695	8652734.802631885	100556.28141520591
100938012.73395194	0.7059322033898305	8742305.98158591	87837.27485983941
100938012.73395194	0.7211864406779661	8826266.711903904	76751.13316238181
100938012.73395194	0.7364406779661017	8904734.554100666	67069.96529812872
100938012.73395194	0.7516949152542373	8977828.332881017	58592.8456821906
100938012.73395194	0.7669491525423728	9045667.575620167	51147.28099852446
100938012.73395194	0.7822033898305085	9108372.015693283	44595.29951768993
100938012.73395194	0.7974576271186441	9166061.155076386	38803.552335428736
100938012.73395194	0.8127118644067797	9218853.880995125	33677.20676364772
100938012.73395194	0.8279661016949152	9266868.131739045	29120.27054185495
100938012.73395194	0.8432203389830508	9310220.607102927	25057.852027858633
100938012.73395194	0.8584745762711864	9349026.51923233	21418.736373001542
100938012.73395194	0.873728813559322	9383399.379967237	18149.157299489292
100938012.73395194	0.8889830508474577	9413450.821069477	15198.877257424429
100938012.73395194	0.9042372881355932	9439290.44400825	12521.266891085066
100938012.73395194	0.9194915254237288	9461025.696241718	10087.180997031184
100938012.73395194	0.9347457627118644	9478761.771189582	7853.902869688464
100938012.73395194	0.95	9492601.529327594	5798.705818747937
113475526.83473343	0.05	621102.1904664491	136211860.7519348
113475526.83473343	0.06525423728813559	825917.6822934145	107285393.19777973
113475526.83473343	0.0805084745762712	1041099.8641524854	87875239.25921825
113475526.83473343	0.09576271186440678	1267333.8742455377	73463833.38334829
113475526.83473343	0.11101694915254237	1504635.285373652	62079607.62580364
